,Unnamed: 0,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,songs,followers,Popularity Score,Artist ID,Image URL
9063,9063,King Chip,0.00223,0.654,228027.0,0.95,0.0,0.406,-3.1630000000000003,0.1369999999999999,140.009,0.351,68.0,1,1,2,['ohio hip hop'],"['Smoke It If You Got One (feat. Asher Roth)', 'Wtf I Want To', 'Old English', 'Brand New Hoes', 'Vortex', 'Fresh At My Funeral', 'Just What I Am', 'Blades', 'The Truth', 'Cleveland Balled']",19184,57,5NjUjtjtkzZqRuWFdspT1K,https://i.scdn.co/image/eb55bd7b73fd1f7a8beb75ee5f65f09e2bcc7597
14121,14121,Ronnie Milsap,0.4160253164556964,0.5793924050632909,210006.8987341772,0.4183670886075948,0.0011380587341772,0.1537113924050632,-11.902898734177224,0.0304506329113924,115.77979746835436,0.4980000000000002,34.29113924050633,7,1,79,"['classic country pop', 'country', 'country rock', 'nashville sound']","['Smoky Mountain Rain', ""I Wouldn't Have Missed It For The World"", ""(There's) No Gettin' Over Me"", 'Daydreams About Night Things', 'Any Day Now', 'Lost In The Fifties Tonight', 'Prisoner Of The Highway', 'Pure Love', 'Stranger In My House', 'Is It Over']",261685,58,6Sb8EHpZvyjSTT5KD9DjUZ,https://i.scdn.co/image/9395c269ebb5a0c8fc180b6eca230152fc73bcb2
13472,13472,Rahsaan Patterson,0.1195999999999999,0.7143333333333333,292000.0,0.5836666666666667,5.667000000000001e-05,0.0746333333333333,-7.509666666666668,0.0985666666666666,131.38933333333333,0.7053333333333334,43.0,11,0,6,"['funk', 'neo soul', 'r&b', 'smooth soul', 'urban contemporary']","['So Fine', 'Spend The Night', 'Sent From Heaven', 'Where You Are', 'Stop By', ""Don't You Know That"", ""It's Alright Now"", 'Stop Breaking My Heart', 'The One For Me', 'Feels Good']",117442,45,5jVkC5rSgdK2EPfRAmtbpH,https://i.scdn.co/image/3169f246567f7c5a026c66399a841f81340c2ae4
8247,8247,John Howard,0.987,0.3,188267.0,0.237,0.0119,0.303,-9.593,0.0331,98.455,0.179,6.0,0,1,2,['jazz tuba'],"['So Fine', 'Working Hard for the Joneses', 'Natural Woman', 'Way Back Home', 'Testimony', 'Little Black Lucille', 'Fly with the Wind', 'High Priest', 'Evolution', ""It's Time For Love""]",712,23,5xjBgBjhDWBFp76766plIt,https://i.scdn.co/image/ab67616d0000b273d513b466db4a62d04a207c24
17805,17805,Unknown,0.7773999999999999,0.3410000000000001,203760.2,0.1898,0.17301356,0.4152,-15.338399999999996,0.18924,143.43199999999996,0.3284,19.8,5,1,5,"['chillwave', 'indie rock', 'indie soul', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']","['So Good At Being in Trouble', 'Hunnybee', 'Multi-Love', 'Swim and Sleep (Like a Shark)', 'Necessary Evil', 'Can’t Keep Checking My Phone', 'Severed Head (feat. Goldlink and Unknown Mortal Orchestra)', 'Buzzin (with Unknown Mortal Orchestra)', 'Ffunny Ffriends', 'Everyone Acts Crazy Nowadays']",643826,69,1LeVJ5GPeYDOVUjxx1y7Rp,https://i.scdn.co/image/df2456ee1d94778bcc1e92c984dc904e816ca9fd
17808,17808,Unknown Mortal Orchestra,0.31686,0.7774000000000001,238310.6,0.5721999999999999,0.2886163999999999,0.205,-7.754399999999999,0.05272,107.4338,0.6369999999999999,64.2,11,1,10,"['chillwave', 'indie rock', 'indie soul', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']","['So Good At Being in Trouble', 'Hunnybee', 'Multi-Love', 'Swim and Sleep (Like a Shark)', 'Necessary Evil', 'Can’t Keep Checking My Phone', 'Severed Head (feat. Goldlink and Unknown Mortal Orchestra)', 'Buzzin (with Unknown Mortal Orchestra)', 'Ffunny Ffriends', 'Everyone Acts Crazy Nowadays']",643826,69,1LeVJ5GPeYDOVUjxx1y7Rp,https://i.scdn.co/image/df2456ee1d94778bcc1e92c984dc904e816ca9fd
17809,17809,Unknown Orchestra,0.9868709677419356,0.2986129032258064,225405.9354838709,0.2265806451612902,0.1685213367741935,0.2705354838709677,-13.348774193548383,0.0676354838709677,81.9556129032258,0.1974193548387097,0.2258064516129032,3,1,31,"['chillwave', 'indie rock', 'indie soul', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']","['So Good At Being in Trouble', 'Hunnybee', 'Multi-Love', 'Swim and Sleep (Like a Shark)', 'Necessary Evil', 'Can’t Keep Checking My Phone', 'Severed Head (feat. Goldlink and Unknown Mortal Orchestra)', 'Buzzin (with Unknown Mortal Orchestra)', 'Ffunny Ffriends', 'Everyone Acts Crazy Nowadays']",643826,69,1LeVJ5GPeYDOVUjxx1y7Rp,https://i.scdn.co/image/df2456ee1d94778bcc1e92c984dc904e816ca9fd
9887,9887,Loft,0.00266,0.727,491520.0,0.9,0.8909999999999999,0.308,-7.447,0.0946,125.003,0.574,0.0,7,1,2,"['gauze pop', 'vapor soul']","['So High', 'Seconds', 'Overflow', 'Bless Up', 'Be Easy', 'Talk to Me (Bearson Remix)', 'Icarus - Ghost Loft Remix', 'Hold Me (feat. Tunji Ige) - Ghost Loft Remix', 'Barely Breathing', 'End of the Light']",45890,56,4fQHCuys7JZvaQzRvB1kPR,https://i.scdn.co/image/9180569c3e3a2d649e56f2bcfd51c31acb16046a
1266,1266,Atlanta Rhythm Section,0.3066588235294118,0.5736470588235296,270080.0,0.4765882352941175,0.0581129411764705,0.1259882352941176,-12.322999999999997,0.0314705882352941,114.88923529411764,0.7002941176470585,31.52941176470589,9,1,34,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock', 'yacht rock']","['So Into You', 'Spooky', 'Imaginary Lover', 'Homesick', 'Champagne Jam', 'Georgia Rhythm', 'So In to You', 'Outlaw Music', 'Alien', 'Do It Or Die']",176461,52,0WgyCbru4tXnMsbTmX4mFw,https://i.scdn.co/image/479438466e004cba9488401623e33355a012bb09
10583,10583,Mambo Kingz,0.318925,0.81025,282897.875,0.5547500000000001,9.3375e-06,0.2194,-7.603,0.1323625,128.77087500000002,0.464,71.375,6,0,8,"['reggaeton flow', 'trap latino']","['Solita', 'Verte Ir', 'Sensualidad', 'Bubalu', 'Báilame - Remix', 'Me Mata', 'La Ocasión', 'Me Reclama', 'Tú No Amas', 'Música']",144250,78,2T1aUibqR2QC2sINIDQOAK,https://i.scdn.co/image/ab6761610000e5eb72aad9a45268f714fc1833b1
5627,5627,Fila,1.66e-05,0.3339999999999999,56413.0,0.976,0.924,0.251,-5.492999999999999,0.0678,135.937,0.301,4.0,7,1,2,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']","['Somebody Loves You', ""I Won't Let You Fall - Space Motion Remix"", 'Million Voices - Billy Gillies Remix', 'We Control The Sunlight', ""It's All About The Melody (Mixed)"", 'Mesca Beach', 'We Control The Sunlight (Mixed)', 'Perfect Love', 'Te Espero Aqui', 'Guardian - Escape Mix']",138886,54,2hL1EouqXLtBEB6JKnPF0h,https://i.scdn.co/image/12e983ebd07815839a318a21e485b5d29c9d39f4
9658,9658,Lewis Capaldi,0.6935294117647061,0.5616470588235289,198763.05882352943,0.4468235294117645,0.0,0.1062,-5.90064705882353,0.0418470588235294,109.74682352941176,0.3244117647058824,43.352941176470594,1,1,34,"['pop', 'uk pop']","['Someone You Loved', 'Before You Go', 'Bruises', 'Hold Me While You Wait', 'Forever', 'Bruises - Steve Void Remix', 'Grace', 'One', ""when the party's over - Recorded at Spotify Studios NYC"", 'Leaving My Love Behind']",7544862,86,4GNC7GD6oZMSxPGyXy4MNB,https://i.scdn.co/image/5ed13d249e562fea4e296aaeb745ce06d27ec88f
8791,8791,Karen Dalton,0.7221500000000001,0.4810999999999998,198575.9,0.2747800000000001,0.0769776725,0.12503,-15.5365,0.041435,123.58550000000004,0.3627500000000001,34.0,2,1,40,"['alternative country', 'ambient folk', 'folk', 'folk rock', 'freak folk', 'indie folk', 'native american', 'singer-songwriter', 'traditional folk']","['Something On Your Mind', 'Little Bit Of Rain', 'Reason to Believe', 'It Hurts Me Too', 'Are You Leaving for the Country', 'God Bless the Child', 'How Sweet It Is', 'In My Own Dream', 'Katie Cruel', 'Take Me']",86518,53,5O5V29YvM6AzAQ0rNt59fy,https://i.scdn.co/image/2637fd1930f8f5abf0e1e2921fc3bd4c6f2b75a2
16117,16117,The Airborne Toxic Event,0.010445,0.5425,251820.0,0.8745,0.001755,0.105,-4.713500000000002,0.0514,114.2665,0.3945,53.5,8,1,4,"['indie pop', 'indie rock', 'la indie', 'metropopolis', 'modern alternative rock', 'modern rock', 'stomp and holler']","['Sometime Around Midnight', 'Changing', 'Come On Out', 'All I Ever Wanted', 'Poor Isaac', 'Hell and Back', 'The Common Touch', 'The Graveyard Near The House', 'Gasoline', 'All At Once']",184684,54,7xovAENFxmyEWhzbnHsB3Z,https://i.scdn.co/image/03b6e328301b3cfadcc1a978704e458be26f94b6
2719,2719,Carlos Mejía,0.8900000000000001,0.485375,177087.5,0.313375,0.0123101249999999,0.3155125,-10.934375,0.0563999999999999,100.896,0.525125,0.0,5,0,16,"['musica nicaraguense', 'nueva cancion']","['Son Tus Perjúmenes Mujer', 'El Cristo de Palacagüina', 'Quincho Barrilete', 'Viviras Monimbo', 'Clodomiro El Ñajo', 'Alforja Campesina', 'Comandante Carlos Fonseca', 'Flor De Pino', 'Credo', 'El zenzontle pregunta por Arlen']",10950,32,31OCJdsW11Eyu8yW4ZWL6M,https://i.scdn.co/image/ab67616d0000b273c88ac1caf26aa06cbf023552
13558,13558,Raphael,0.6839999999999999,0.5336470588235293,228502.7058823529,0.5137058823529411,0.0004247529411764,0.1655470588235294,-8.165705882352942,0.0525882352941176,113.2688823529412,0.4861176470588236,45.58823529411765,11,1,34,"['funk', 'indie soul', 'neo soul', 'r&b', 'soul', 'urban contemporary']","['Soul Sista - Remix / From ""Queen & Slim: The Soundtrack""', 'Love That Girl', 'Still Ray', 'Something Keeps Calling (feat. Rob Bacon)', 'Be Here', '100 Yard Dash', 'Get Involved', 'Good Man', 'Chic', 'This World is Drunk']",431935,58,6g0Wah2YFtb1rFgKhUktlo,https://i.scdn.co/image/4e65fbfbba3e3e341803f8f67790466b7b786680
13559,13559,Raphael Saadiq,0.06852,0.7374,192877.0,0.5708,8.0742e-05,0.0659,-6.6454,0.09368,100.61780000000002,0.7906000000000001,50.0,10,0,5,"['funk', 'indie soul', 'neo soul', 'r&b', 'soul', 'urban contemporary']","['Soul Sista - Remix / From ""Queen & Slim: The Soundtrack""', 'Love That Girl', 'Still Ray', 'Something Keeps Calling (feat. Rob Bacon)', 'Be Here', '100 Yard Dash', 'Get Involved', 'Good Man', 'Chic', 'This World is Drunk']",431935,58,6g0Wah2YFtb1rFgKhUktlo,https://i.scdn.co/image/4e65fbfbba3e3e341803f8f67790466b7b786680
5254,5254,Ericson Alexander Molano,0.551,0.4340000000000001,392266.5,0.4955000000000001,4.395e-06,0.5389999999999999,-9.859,0.03415,109.9225,0.2269,50.0,2,1,4,"['latin christian', 'latin worship']","['Soy Sano', 'Dios Manda Lluvia', 'Vuelvo a Ti', 'Siento Su Gloria', 'Dios Manda Lluvia', 'Una Vez Mas', 'Dios Manda Lluvia 20 Year Anniversary', 'Mi Pasión', 'Mis Sueños Te Doy', 'Maestro Tócame']",53239,49,725RWHC7v2JOqMWmzx7XuK,https://i.scdn.co/image/8dc4b764bcab15a84c861e4a7126519f7d5faade
17722,17722,Ty$,0.236,0.647,234880.0,0.7190000000000001,0.0,0.0944,-5.852,0.0851,93.955,0.39,59.0,1,1,2,"['pop', 'pop rap', 'r&b', 'trap', 'trap soul']","['Spicy (feat. Post Malone)', 'Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix', 'Nights Like This (feat. Ty Dolla $ign)', 'Swalla (feat. Nicki Minaj & Ty Dolla $ign)', 'OTW', 'The Business, Pt. II', 'Ego Death (feat. Kanye West, FKA twigs & Skrillex)', 'Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)', 'Bacc Seat (feat. Ty Dolla $ign)', 'Do You Believe']",3750804,88,7c0XG5cIJTrrAgEC3ULPiq,https://i.scdn.co/image/38c4d40a0baf5c1a31bb5b09ac07a32d5d11d7e0
18264,18264,Wicca Phase Springs Eternal,0.396,0.56,240253.0,0.531,0.0,0.103,-6.14,0.0484,79.789,0.289,65.0,8,0,1,"['dark trap', 'emo rap', 'underground hip hop']","['Spider Web', 'I Fell (Darby Allin AEW Theme)', 'Secret Boy', 'Just One Thing', 'Rest', ""It's Been A Long Time Since You Said That You Missed Me"", 'Lights Out', 'Crushed', 'Sirens', 'I Want To Go Out Tonight']",101041,59,70AkqfU43ou9hFxJZTDt7A,https://i.scdn.co/image/935cc0dc5b98be5667dfe65fc0618fe6ab2ff937
15747,15747,Susana Baca,0.59,0.691,301427.0,0.805,0.0,0.0975,-6.81,0.0947,142.503,0.866,64.0,2,0,1,"['folklore peruano', 'musica afroperuana', 'world']","['Spirits', 'Negra Presentuosa', 'Plena y Bomba (feat. Calle 13)', 'Yo Vengo a Ofrecer Mi Corazón', 'Mujer Montaña (Vivir Sin Miedo)', 'Caras Lindas', 'Maria Lando', 'Gracias a la Vida', 'De Los Amores', 'Negra Presuntuosa']",41491,52,1DiaZsjdOzFCdk7Dw9KIs0,https://i.scdn.co/image/ca4aabdbb7665c2f1af8cb2884dabf7499577bc9
9594,9594,Leonard Rosenman,0.847,0.593,124803.0,0.532,0.901,0.134,-10.757,0.0982,83.76,0.7040000000000001,2.0,4,0,2,['classic soundtrack'],"['Star Trek IV: The Voyage Home: End Credits - From ""Star Trek IV: The Voyage Home""', 'Main Title', 'Rebel Without a Cause: Main Title', 'Home Again: End Credits', ""Chekov's Run"", 'History Of The Ring', 'Hospital Chase', 'The Whaler', 'Company Of The Ring', 'Rebel Without a Cause: Love Theme']",2336,27,0Irsrumdkb64W1qPMYI9su,https://i.scdn.co/image/ab67616d0000b27352b05d5070745b356fdf155e
7074,7074,Hoagy Carmichael,0.9094594594594594,0.6081351351351352,186031.7837837838,0.1398432432432432,0.0550063116216216,0.1501945945945945,-16.71556756756757,0.0554135135135135,100.60445945945943,0.4071891891891892,17.594594594594593,10,0,37,"['big band', 'swing', 'tin pan alley', 'vintage jazz', 'vocal jazz']","['Stardust', 'Stardust - Remastered 2002', 'Heart and Soul - Remastered', ""Some Days There Just Ain't No Fish - Remastered"", 'Skylark', 'Georgia On My Mind', 'Stardust (Vocal Version) - Remastered', 'Hong Kong Blues', 'Two Sleepy People', 'Lazy River']",16138,42,7j8I1aIBA9Z9bMy7mTwWKk,https://i.scdn.co/image/c736e7030bea542f220a5efff5259355be4e1809
11021,11021,Maurice Williams & The Zodiacs,0.5976666666666667,0.5046666666666667,112397.66666666669,0.5366666666666667,0.00115,0.3209999999999999,-12.35,0.0556999999999999,126.95133333333332,0.8286666666666668,37.333333333333336,7,0,6,['doo-wop'],"['Stay - Rerecorded', 'Stay', 'Come Along', 'May I', 'Being Without You', 'Save the Last Dance for Me - Rerecorded', 'In The Still Of The Night', 'Corrina, Corrina - Rerecorded', 'Do You Believe', 'The Winds']",10011,50,43BgumF6B7s0W2mhVkmVO4,https://i.scdn.co/image/ab67616d0000b273152da059bc107b3de46e9f30
17193,17193,The Zodiacs,0.833,0.489,97627.0,0.713,0.0,0.308,-9.811,0.0644,123.619,0.688,44.0,8,0,2,['doo-wop'],"['Stay - Rerecorded', 'Stay', 'Come Along', 'May I', 'Being Without You', 'Save the Last Dance for Me - Rerecorded', 'In The Still Of The Night', 'Corrina, Corrina - Rerecorded', 'Do You Believe', 'The Winds']",10011,50,43BgumF6B7s0W2mhVkmVO4,https://i.scdn.co/image/ab67616d0000b273152da059bc107b3de46e9f30
4120,4120,Daz Dillinger,0.016436,0.5702,234400.0,0.8526,0.0003303999999999,0.3906199999999999,-4.7756,0.174,92.8706,0.5458000000000001,63.4,7,1,5,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap', 'west coast trap']","['Stay Out The Way (feat. Snoop Dogg)', 'Money On My Mind', 'Initiated (feat. 2Pac a.k.a. Makaveli, Outlawz & Kurupt Tha Kingpin)', 'In California (feat. Lady ""V"")', ""Let's Roll"", 'On Some Real', 'These Days', 'All I Need', 'It Might Sound Crazy (feat. Too Short)', ""Six n'da Morning""]",176577,64,5Jz9kKRnCRLTodCH58MyB4,https://i.scdn.co/image/ab67616d0000b273da3782e4e6eb5acfeede7824
7487,7487,J Stone,0.02,0.3879999999999999,268000.0,0.805,0.000106,0.135,-7.436,0.4,152.631,0.513,51.0,8,1,2,"['australian indie folk', 'indie folk', 'stomp and holler']","['Stay With Me - Live From Spotify Berlin', 'Big Jet Plane', 'Chateau', 'Grizzly Bear', 'Youngblood', 'Paper Aeroplane', 'Passionfruit (triple j Like A Version)', 'Santa Monica Dream', 'Nothing Else', 'Wherever You Are']",1104301,70,4tvKz56Tr39bkhcQUTO0Xr,https://i.scdn.co/image/4a6358c9c8a8bb4a529f505774415e93cb40ed65
15134,15134,Smith,0.01795,0.53,241886.5,0.472,0.06351475,0.145,-10.699000000000002,0.0286,119.786,0.5920000000000001,29.0,7,1,4,"['dance pop', 'pop', 'post-teen pop', 'uk pop']","['Stay With Me', ""I'm Not The Only One"", 'Too Good At Goodbyes', 'Diamonds', 'Dancing With A Stranger (with Normani)', 'How Do You Sleep?', 'Promises (with Sam Smith)', 'Lay Me Down', 'To Die For', 'Fire On Fire']",16141960,88,2wY79sveU1sp5g7SokKOiI,https://i.scdn.co/image/ec0ac1a0f41100f8188a3f17e5b351780b4d173b
13935,13935,Robbie Dupree,0.2316666666666666,0.6546666666666666,213613.33333333328,0.5630000000000001,6.836333333333333e-05,0.2062666666666666,-10.525,0.0356333333333333,120.903,0.7113333333333333,38.333333333333336,7,1,6,"['soft rock', 'yacht rock']","['Steal Away - Remastered', 'Hot Rod Hearts - Remastered', 'Steal Away - Rerecord', 'Ordinary Day', 'Brooklyn Girls - Remastered', ""Free Fallin' - Remastered"", 'Lonely Runner - Remastered', 'Love is a Mystery - Remastered', 'Nobody Else - Remastered', ""I'm No Stranger - Remastered""]",33239,51,3jrgftS3TYbNxcPt5itKhz,https://i.scdn.co/image/cd92039e46c27141172de070dc596470badc756c
13317,13317,Psycho's,0.00754,0.4579999999999999,194374.0,0.928,0.0,0.162,-4.92,0.0547,140.148,0.746,0.0,9,1,2,['video game music'],"['Still Alive', 'Want You Gone', 'Cara Mia Addio', '9999999', 'Science Is Fun', 'Self Esteem Fund', 'Turret Wife Serenade', 'The Friendly Faith Plate', 'Reconstructing More Science', 'Your Precious Moon']",38183,51,7d58WZ8qQHy2Sm5p52V2NP,https://i.scdn.co/image/ab67616d0000b27394008f6625cab88b318e3c49
13316,13316,Psycho,0.344,0.701,310560.0,0.467,0.0,0.0516,-13.573,0.0502,138.27200000000002,0.187,49.0,9,1,2,['video game music'],"['Still Alive', 'Want You Gone', 'Cara Mia Addio', '9999999', 'Science Is Fun', 'Self Esteem Fund', 'Turret Wife Serenade', 'The Friendly Faith Plate', 'Reconstructing More Science', 'Your Precious Moon']",38183,51,7d58WZ8qQHy2Sm5p52V2NP,https://i.scdn.co/image/ab67616d0000b27394008f6625cab88b318e3c49
4658,4658,Dre,0.129,0.81,210840.0,0.794,0.0,0.0524,-4.848,0.205,131.06,0.8340000000000001,48.0,11,0,1,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']","['Still D.R.E.', 'The Next Episode', 'Forgot About Dre', 'Nuthin\' But A ""G"" Thang', ""What's The Difference"", 'I Need A Doctor', 'Xxplosive', ""Fuck Wit Dre Day (And Everybody's Celebratin')"", 'Kush - Main', 'Let Me Ride']",5573285,82,6DPYiyq5kWVQS4RGwxzPC7,https://i.scdn.co/image/83d2489cade1dadcdc533ddbcd74993d0ca6d4cb
11426,11426,Milky Chance,0.523,0.8039999999999999,272245.66666666674,0.706,0.0107220333333333,0.0996333333333333,-8.496333333333332,0.0445666666666666,115.342,0.6973333333333334,63.33333333333334,11,1,6,['german pop'],"['Stolen Dance', 'Down By The River', 'Flashed Junk Mind', ""Don't Let Me Down"", 'Cocoon', 'Blossom', 'Daydreaming', 'Fairytale', 'Sweet Sun', 'Scarlet Paintings']",1479448,75,1hzfo8twXdOegF3xireCYs,https://i.scdn.co/image/47fe80f60e28b39774eef82df6bb6a068ee45d36
1076,1076,Apollo-4,0.0196533333333333,0.6603333333333333,198210.66666666663,0.8856666666666667,0.001521,0.1636666666666666,-4.082999999999998,0.0728333333333333,127.98333333333336,0.546,1.3333333333333333,9,0,3,"['american early music', 'baroque ensemble', 'early music ensemble', 'historically informed performance']","['Stop the Rock - Apollo 440 Mix', ""Ain't Talkin' 'Bout Dub"", 'Time Is Running Out', 'Electro Glide In Blue', 'Krupa', 'Solstice', ""Charlie's Angels 2000 - Apollo 440 w/o Dialog"", 'Million Miles Away - Apollo 440 Remix', 'Cold Rock the Mic - Instrumental Version', 'Lost In Space (Theme) - Instrumental Version']",104985,48,37f9cjf8Ic4t7vYNRYAzI7,https://i.scdn.co/image/5cec5173753e0f09306eb372d6a128b6eae5ecc8
12836,12836,Paula Abdul,0.2427754545454545,0.7251818181818179,271326.1818181818,0.7557272727272728,0.0544585627272727,0.1015181818181818,-8.743272727272725,0.052,116.97127272727276,0.706,41.81818181818182,1,1,22,"['dance pop', 'europop', 'new wave pop', 'soft rock', 'urban contemporary']","['Straight Up', 'Rush Rush', 'Cold Hearted', 'Opposites Attract', 'Vibeology', 'Forever Your Girl', 'Straight Up', 'The Promise Of A New Day', 'Cold Hearted - Edit', 'The Way That You Love Me']",685245,58,4PpmBoqphQusNFsxuVKb6j,https://i.scdn.co/image/77e347336ee1d05b4bf5ee77c602fff52c6630c1
4031,4031,David Byrne,0.3881,0.6573,258426.6,0.7747000000000002,0.4069741700000001,0.31961,-9.6733,0.06382,115.05069999999996,0.8225999999999999,30.5,11,1,20,"['art pop', 'art punk', 'art rock', 'dance rock', 'permanent wave']","['Strange Overtones', 'Você é Linda - Live', 'Who', 'Glass, Concrete & Stone', 'This Must Be the Place (Naive Melody) - Live', 'A Soft Seduction', 'Dance on Vaseline', 'Snoopies', 'One Fine Day', 'Here - Live']",254140,57,20vuBdFblWUo2FCOvUzusB,https://i.scdn.co/image/3a573e8712f38125964fcab9460a000a668a382b
16615,16615,The Jazz Crusaders,0.3805500000000001,0.5475,372840.0,0.55,0.22055,0.1392,-10.911,0.0377,156.33700000000005,0.763,23.0,5,1,4,"['funk', 'jazz funk', 'jazz fusion', 'smooth jazz', 'soul jazz']","['Street Life - Single Edit', 'Street Life', 'The Thrill Is Gone - Live (1981/Royal Festival Hall, London)', 'Soul Shadows - Edit', 'A Message From The Inner City', 'Put It Where You Want It', 'Look Beyond The Hill', 'Keep That Same Old Feeling', 'My Lady', 'Stomp And Buck Dance']",78474,51,3Bhgbs9kIwl8SuU0eIqN6b,https://i.scdn.co/image/a9da555a5a35053743972b8595aad7e242f73092
