,Unnamed: 0,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,songs,followers,Popularity Score,Artist ID,Image URL,Artist URL,Length
11292,11292,Michel 'Le,0.0249,0.715,351040.0,0.49,0.0001699999999999,0.139,-9.504,0.0479,129.309,0.429,35.0,9,0,2,"['hollywood', 'post-teen pop', 'show tunes']","['Run to You', 'If You Say So', 'Believer', 'Battlefield', 'Mama Who Bore Me - Original Broadway Cast Recording/2006', 'Totally Fucked - Original Broadway Cast Recording/2006', 'Love is Alive', 'Mama Who Bore Me (Reprise) - Original Broadway Cast Recording/2006', 'Cannonball', 'Tornado']",457482,57,16rJDrSGCHMXjPUuKwQcvp,https://i.scdn.co/image/a7cdfeffa7ae5c3d967409ff93135ffd9eb89522,https://open.spotify.com/artist/16rJDrSGCHMXjPUuKwQcvp,10
11307,11307,Michelle Branch,0.0682433333333333,0.5406666666666667,230117.83333333328,0.7688333333333334,0.0012306666666666,0.1192333333333333,-5.473833333333332,0.044,115.09916666666668,0.5006666666666666,56.83333333333334,8,1,12,"['candy pop', 'dance pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']","['Everywhere', 'All You Wanted', 'Goodbye to You', 'Breathe', 'Are You Happy Now?', 'You Set Me Free', 'Hopeless Romantic', 'You Get Me', 'One of These Days', 'Best You Ever']",472220,62,5rScKX1Sh1U67meeUyTGwk,https://i.scdn.co/image/3373d258841bfe0a0a02bff814033887c8c8e63b,https://open.spotify.com/artist/5rScKX1Sh1U67meeUyTGwk,10
11325,11325,Mickey Taveras,0.48,0.7146666666666667,293164.66666666674,0.7839999999999999,2.696e-05,0.2086333333333333,-6.065666666666666,0.0343,137.14733333333336,0.846,51.0,7,1,6,"['modern salsa', 'salsa', 'tropical']","['Y Que Me Pasa - Salsa', 'A Pesar del Tiempo', 'Me Gustas', 'Mi Historia Entre Tus Dedos', 'Quiéreme', 'Cuando Acaba el Placer', 'A Pesar del Tiempo (en vivo)', 'Cuando el Amor Se Acaba (en vivo)', 'Mi Historia Entre Tus Dedos (en vivo)', 'Corazón Partió (en vivo)']",136563,55,1iVpMZKqpnZWfCXO2vIozm,https://i.scdn.co/image/6fdc21970c0ad72ff7d2d196633515b396e1d353,https://open.spotify.com/artist/1iVpMZKqpnZWfCXO2vIozm,10
11327,11327,Micro TDH,0.0446,0.877,231848.0,0.777,3.46e-05,0.0863,-4.246,0.1169999999999999,102.02,0.706,78.0,1,1,2,"['trap latino', 'trap venezolano', 'venezuelan hip hop']","['Te Vi', 'Dime Cuantas Veces (Remix) [feat. Justin Quiles]', 'Cafuné', 'Besame Sin Sentir', 'Ni Vivo Ni Muerto', 'Dime Cuantas Veces', 'Demasiado Tarde', 'Amor de red social', 'Jerusalema (feat. Micro TDH, Greeicy & Nomcebo Zikode) [Remix]', 'Confianza']",783123,73,1aWJsBQa67l72j1VT3D6Ow,https://i.scdn.co/image/ab6761610000e5ebd3848049ad1aea071af77b40,https://open.spotify.com/artist/1aWJsBQa67l72j1VT3D6Ow,10
11329,11329,Microdynamic Recordings,0.0926,0.0,143583.0,0.00216,0.982,0.821,-22.55,0.0,0.0,0.0,68.0,10,1,2,"['environmental', 'sound']","['Calm Pour', 'Sunday Night Thunder', 'Calm Pouring Ocean', 'Misty Waves', 'Sunday Night Waves', 'Misty Rain', 'Flight Noise', 'Aircraft Cabin Noise', 'Close Noise', 'Calming Rain Drops Sounds and Gentle Wind Sounds']",532,57,3zG3fwEK20npYHIYooztq9,https://i.scdn.co/image/ab67616d0000b273e29d1e5cf241882d83ce7763,https://open.spotify.com/artist/3zG3fwEK20npYHIYooztq9,10
11331,11331,Middle School,0.6598571428571428,0.5861428571428571,183715.1428571429,0.1723999999999999,0.8642857142857144,0.1584,-18.101857142857146,0.0840142857142857,86.58257142857143,0.2538285714285714,15.428571428571429,6,1,7,['chillhop'],"['Driftwood', 'Diet Cola', 'Birds of A Feather', 'Plush Pocket', 'Lilo', 'Cypress', 'Canary Forest', 'The Finish Line', 'Pick Me Up', 'Cap’s Café']",8003,55,6AjXxPL8C44rc1yJdi6RZB,https://i.scdn.co/image/c9344e3635951212136f078abc9f0699e6a2b59e,https://open.spotify.com/artist/6AjXxPL8C44rc1yJdi6RZB,10
11334,11334,Midland,0.1735,0.6465,204706.5,0.7435,4.455e-06,0.272,-6.005,0.02535,100.988,0.7110000000000001,64.0,7,1,4,"['contemporary country', 'neo-traditional country', 'texas country']","[""Drinkin' Problem"", 'Burn Out', 'Cheatin’ Songs', 'Mr. Lonely', 'Make A Little', 'Cowgirl Blues', 'Worn Out Boots', 'Put The Hurt On Me', 'Playboys', 'Out Of Sight']",176399,66,1DTZRmlVZBxx2wRQBtx6yi,https://i.scdn.co/image/9ab98bb3d85362045c512f6e24a96b9517d61451,https://open.spotify.com/artist/1DTZRmlVZBxx2wRQBtx6yi,9
11335,11335,Midnight Oil,0.0271333333333333,0.6113333333333334,268250.66666666674,0.7614166666666669,0.001340665,0.1551,-6.676583333333332,0.0485,126.2295,0.6354166666666669,48.33333333333334,11,1,24,"['australian rock', 'dance rock', 'rock']","['Beds Are Burning - Remastered', 'Blue Sky Mine - 2011 Remaster', 'The Dead Heart - 2007 Remastered', 'Power And The Passion - Remastered Version', 'Forgotten Years - 2011 Remaster', 'King Of The Mountain - Remastered', 'Put Down That Weapon - 2007 Remastered', 'Short Memory - Remastered Version', 'US Forces - Remastered Version', 'Dreamworld - 2007 Remastered']",553121,63,72KyoXzp0NOQij6OcmZUxk,https://i.scdn.co/image/2984ac63f4adf194d2e45bc53a0f1c0f95fbeaf2,https://open.spotify.com/artist/72KyoXzp0NOQij6OcmZUxk,10
11336,11336,Midnight Star,0.039373125,0.8284374999999999,367059.6875,0.7111250000000001,0.011170105,0.076325,-8.555999999999996,0.04690625,118.28843749999996,0.7944999999999999,33.1875,7,1,32,"['disco', 'electro', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']","['Curious', 'Midas Touch', 'No Parking (On the Dance Floor) - 12 Inch Mix', 'Freak-a-Zoid', 'Operator', 'Slow Jam', 'Wet My Whistle', 'No Parking (On the Dance Floor) - Radio Mix', 'Electricity', 'Operator - 12"" Mix']",295943,51,0KMLfCXYb3Dhf1hLpu8cVd,https://i.scdn.co/image/3b9bbdfad44056ca22ebd9cbbe1cd74fc7997d8a,https://open.spotify.com/artist/0KMLfCXYb3Dhf1hLpu8cVd,10
11346,11346,Migos,0.2091155,0.8312999999999999,241994.825,0.6883499999999998,1.817875e-05,0.18753,-4.925974999999998,0.1655074999999999,132.631775,0.45255,61.325,1,1,40,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']","['Pure Water (with Migos)', 'Walk It Talk It', 'Bad and Boujee (feat. Lil Uzi Vert)', 'Need It', 'MotorSport', 'I Get the Bag (feat. Migos)', 'Narcos', 'Stir Fry', 'Slippery (feat. Gucci Mane)', 'My Family - from ""The Addams Family""']",11363377,83,6oMuImdp5ZcFhWP0ESe6mG,https://i.scdn.co/image/ba2d3bfa4c427f1a12ec667f4138bb5d3ecd661c,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,10
11347,11347,Miguel,0.2778706666666667,0.5889333333333333,221268.4444444445,0.5703777777777778,0.00036451,0.25696,-7.1987333333333305,0.11482,109.08306666666664,0.3822222222222221,61.35555555555555,0,1,45,"['dance pop', 'hip hop', 'pop', 'r&b', 'urban contemporary']","['Sure Thing', 'Sky Walker (feat. Travis Scott)', 'Girl With The Tattoo Enter.lewd', 'Come Through and Chill (feat. J. Cole & Salaam Remi)', 'Remind Me to Forget', 'waves - Tame Impala Remix', 'Adorn', 'Banana Clip', 'Remember Me (Dúo)', 'He Said (feat. Miguel)']",3377159,82,360IAlyVv4PCEVjgyMZrxK,https://i.scdn.co/image/b3dc491decb5b3e054935375acf7ed60c139ddf2,https://open.spotify.com/artist/360IAlyVv4PCEVjgyMZrxK,10
11349,11349,Miguel Aceves Mejia,0.74,0.5025,204053.5,0.321,7.65e-05,0.321,-8.3895,0.035,91.3875,0.4115,54.0,11,0,4,"['bolero', 'mariachi', 'ranchera']","['La Malagueña', 'El Pastor', 'Cielo Rojo', 'El Jinete - Remastered', 'Tú y las Nubes', 'La cama de piedra', 'Tata Dios', 'Los Laureles', 'La que sea', 'Prieta Linda']",225321,54,23XJNT1Hb35h3ZCDl7lpWY,https://i.scdn.co/image/ab67616d0000b273be711b3025292f90697a1041,https://open.spotify.com/artist/23XJNT1Hb35h3ZCDl7lpWY,10
11351,11351,Miguel Bosé,0.2158428571428572,0.6747857142857142,253714.2142857143,0.5497857142857143,0.0224441928571428,0.1294714285714285,-10.997500000000002,0.0445928571428571,113.76907142857144,0.5967857142857145,51.92857142857143,5,1,28,"['latin', 'latin pop', 'mexican pop', 'rock en espanol', 'spanish pop']","['Morena mía', 'El Ultimo Adiós - Varios Artistas Version', 'Si tú no vuelves', 'Aire soy (feat. Ximena Sariñana)', 'Amante Bandido', 'Te Amaré', 'Morenamía (Dueto 2007)', 'Olvídame tú (with Marco Antonio Solís) - MTV Unplugged', 'Como un lobo (Dueto 2007)', 'Libre ya de amores']",1592659,73,7mWCSSOYqm4E9mB7V4ot6S,https://i.scdn.co/image/ad1666425e4b203a2c322466efde4d9d37855fb9,https://open.spotify.com/artist/7mWCSSOYqm4E9mB7V4ot6S,10
11353,11353,Miguel Gallardo,0.5919999999999999,0.5272,228352.0,0.42,0.0254026,0.3018,-11.248400000000002,0.03708,105.4686,0.4566,46.6,6,0,10,"['latin pop', 'pop romantico', 'ranchera']","['Hoy tengo ganas de ti', 'Muchachita', 'Otro Ocupa Mi Lugar', 'Yo Fui el Segundo en Tu Vida', 'Corazón (Pearlydumm)', 'Tu Amante o Tu Enemigo', 'Corazón Viajero', '... Y Apago La Luz', 'Gorrion', 'Saldré a buscar el amor']",377756,56,5imd6MnP4WpDohSwFnO38T,https://i.scdn.co/image/ab67616d0000b2730f05839254d9c5ddd2cb34bb,https://open.spotify.com/artist/5imd6MnP4WpDohSwFnO38T,10
11356,11356,Miguel Mateos - Zas,0.195125,0.61,280283.25,0.82075,0.098553075,0.121425,-6.855249999999999,0.045175,147.019,0.8314999999999999,54.75,9,1,8,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']","['Cuando Seas Grande', 'Atado a un Sentimiento', 'Es Tan Fácil Romper un Corazón', 'Llamame, Si Me Necesitas', 'Mi Sombra En la Pared', 'Y, Sin Pensar', 'Perdiendo el Control', 'Solos En América', 'Donde Arde la Ciudad', 'Tirá para Arriba']",162774,57,3YG18nhGaJkR1F6VpcnSG6,https://i.scdn.co/image/ab67616d0000b273f3ea92164c4e64c1d27a57f4,https://open.spotify.com/artist/3YG18nhGaJkR1F6VpcnSG6,10
11357,11357,Miguel Ríos,0.1702666666666666,0.482,258849.0,0.7326666666666668,0.0,0.419,-7.763666666666666,0.1546,117.254,0.5936666666666667,61.0,6,1,3,"['cantautor', 'nueva cancion', 'rock andaluz', 'rock en espanol', 'spanish new wave', 'spanish pop']","['Santa Lucia - Remastered', 'Insurrección (con Manolo García)', 'La Puerta De Alcalá - En Directo', 'Bienvenidos', 'Bienvenidos - Live', 'Todo a Pulmon', 'Himno a la alegría - 2015 Remaster', 'Santa Lucia', 'Hoy Puede Ser un Gran Dia - En Directo', 'El río']",158840,59,1dpnxi6xgoB2kaRYnnoatZ,https://i.scdn.co/image/f078fb4cfa232072c918613de8173fdc0a534d43,https://open.spotify.com/artist/1dpnxi6xgoB2kaRYnnoatZ,10
11358,11358,Miguel Y Miguel,0.7311666666666666,0.6644166666666667,184922.33333333328,0.3884166666666666,1.361166666666667e-05,0.1919666666666666,-8.885166666666667,0.04695,102.57958333333336,0.7066666666666666,46.41666666666666,9,1,24,"['corrido', 'deep regional mexican', 'ranchera', 'regional mexican', 'sierreno']","['Sonora Y Sus Ojos Negros', 'Cruz De Madera', 'Contrabando De Juárez', 'Los Años Que Yo Tengo', 'Dos Botellas De Mezcal', 'Medias Negras', 'Mi Adolescencia a Los 40', 'Sonora Y Sus Ojos Negros', 'Cartas Marcadas', 'A Cada Rato']",244196,61,7fmQXLCgx5q0vkGArvS6mm,https://i.scdn.co/image/e4fafe9a2e2c8842f2dd558c5d78f8cf622a2625,https://open.spotify.com/artist/7fmQXLCgx5q0vkGArvS6mm,10
11363,11363,Miike Snow,0.019875,0.7044999999999999,236013.5,0.7965,0.022056075,0.24805,-5.081,0.048125,115.2485,0.5435,55.5,6,0,8,"['alternative dance', 'dance-punk', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'shimmer pop', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']","['Genghis Khan', 'Animal', 'Black & Blue', 'Paddling Out', 'My Trigger', 'Animal - Mark Ronson Remix', 'Genghis Khan - Louis the Child Remix', 'Change Your Mind', 'Song For No One', 'Cult Logic']",579015,62,4l1cKWYW591xnwEGxpUg3J,https://i.scdn.co/image/b3944378d08ba28b16c494cc7f63703175169251,https://open.spotify.com/artist/4l1cKWYW591xnwEGxpUg3J,10
11364,11364,Mijares,0.5366000000000001,0.498,222429.33333333328,0.5974666666666668,0.000182036,0.1044599999999999,-8.610466666666667,0.0384666666666666,130.18560000000002,0.3406,55.6,3,1,15,"['latin', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']","['Si Me Tenías', 'El Privilegio De Amar', 'Para Amarnos Más', 'Resistiré', 'Rompecabezas (feat. Emmanuel)', 'Te Prometí', 'No Hace Falta', 'Toda La Vida - MTV Unplugged', 'Bella', 'Soldado Del Amor']",1240107,72,3zhijRRIZX2B6G2T7vJl9p,https://i.scdn.co/image/ffab76035fe0d88da3d8485f174c13f406c2739d,https://open.spotify.com/artist/3zhijRRIZX2B6G2T7vJl9p,10
11369,11369,Mike D,0.0575666666666666,0.7383333333333333,284164.33333333326,0.5393333333333333,0.0,0.0931333333333333,-8.504,0.1416,119.06366666666668,0.5496666666666666,33.333333333333336,1,0,3,"['belgian dance', 'belgian edm', 'big room', 'deep big room', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']","['Say My Name', 'Instagram', 'Beast (All as One)', 'Get in Trouble (So What)', 'Too Much', 'Repeat After Me', 'Complicated (feat. Kiiara)', 'Boomshakalaka', 'We Love Hardcore', 'Do It! - Dimitri Vegas Radio Edit']",3006555,78,73jBynjsVtofjRpdpRAJGk,https://i.scdn.co/image/89cbcebacfb4706f5adc8fe1a409f4f433a15412,https://open.spotify.com/artist/73jBynjsVtofjRpdpRAJGk,10
11377,11377,Mike Laure,0.6167142857142858,0.6839999999999999,166145.42857142858,0.5854285714285715,0.0108721642857142,0.1976142857142857,-8.510714285714286,0.0885857142857142,130.3135714285714,0.9504285714285716,44.0,9,0,14,['mexican rock-and-roll'],"['La Rajita De Canela', 'No Llores', 'Mazatlán', 'Tiburón A La Vista', 'La Banda Borracha', 'La Cosecha De Mujeres', 'Cumbia Buena', 'Cero 39', 'Veracruz', 'La Secretaría']",94875,50,39vVl1HOIZwca5O4g8QQ8h,https://i.scdn.co/image/ab67616d0000b2735d44eee54dad33a78fbe5fc8,https://open.spotify.com/artist/39vVl1HOIZwca5O4g8QQ8h,10
11380,11380,Mike Oldfield,0.6641666666666667,0.2773333333333334,572051.0,0.2529999999999999,0.7043499999999999,0.21235,-19.62,0.0377833333333333,115.69383333333332,0.2226666666666667,32.666666666666664,4,0,12,"['album rock', 'art rock', 'new age', 'progressive rock', 'symphonic rock']","['Moonlight Shadow', 'To France - Remastered 2015', 'Shadow On The Wall', 'Nuclear', 'Man in the Rain', 'Tubular Bells - Pt. I', 'Foreign Affair', 'Let There Be Light', 'Innocent - 2000 Digital Remaster', 'Flowers of the Forest']",424944,64,562Od3CffWedyz2BbeYWVn,https://i.scdn.co/image/b04f41784ba49ed0875cbd018e0e0e55c94344eb,https://open.spotify.com/artist/562Od3CffWedyz2BbeYWVn,10
11381,11381,Mike Perry,0.0225,0.632,183414.0,0.575,1.81e-06,0.104,-6.478,0.0289999999999999,90.037,0.188,73.0,5,1,1,"['big room', 'dance pop', 'deep tropical house', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house']","['The Ocean (feat. Shy Martin)', 'Dive', 'One Life', 'Coming Home', 'If I Ruled The World', 'Bloodshot', 'All Star', 'By Your Side', 'Hands', 'Changes']",1142784,70,6lB8vOoI4DRrrVxXwuV19c,https://i.scdn.co/image/963332a9593e724e4fd58163518d589ec090bd71,https://open.spotify.com/artist/6lB8vOoI4DRrrVxXwuV19c,10
11386,11386,Mike Ryan,0.268,0.565,212819.0,0.514,1.0800000000000003e-05,0.104,-6.379,0.0284,141.974,0.289,60.0,4,1,2,"['contemporary country', 'red dirt', 'texas country']","['Damn Good Goodbye', 'The Rewrite', 'Ghost Town', 'Can Down', 'Other Side of the Radio', 'New Hometown', 'Dear Country Music,', 'Bad Reputation', 'Dancing All Around It', 'Red Eye Flight']",41492,55,026v3mvWdRvVdjL67VBySh,https://i.scdn.co/image/ab6761610000e5ebf3eed0d20b22a709101e576b,https://open.spotify.com/artist/026v3mvWdRvVdjL67VBySh,10
11390,11390,Mike Sherm,0.3279999999999999,0.7829999999999999,160713.0,0.598,0.0,0.118,-10.59,0.292,97.011,0.452,59.0,10,1,2,"['cali rap', 'west coast trap']","['Asshole', 'Hot Nigga', 'Fuck It Up (feat. Mike Sherm)', 'Side Nigga Anthem', 'Homecoming', 'Suppose To', 'Different Varieties (Remix)', 'Antioch Pac', 'Feel Me', 'Pimp Hoe']",178817,61,3tqosLbNFNekyZyO2KJ6qd,https://i.scdn.co/image/ab6761610000e5eb27b65f0cac6cfad360fd0916,https://open.spotify.com/artist/3tqosLbNFNekyZyO2KJ6qd,10
11391,11391,Mike Shinoda,0.0182766666666666,0.5656666666666667,223324.33333333328,0.8006666666666665,0.0049733333333333,0.0884333333333333,-4.134333333333333,0.1062,112.10366666666664,0.5066666666666667,34.666666666666664,0,0,3,"['alternative hip hop', 'modern rock', 'rap rock']","['Happy Endings (feat. iann dior and UPSAHL)', 'Waiting For Tomorrow (feat. Mike Shinoda)', 'fine', 'Happy Endings (feat. iann dior and UPSAHL) - slowed + reverb', 'Make It Up As I Go (feat. K.Flay)', 'Running From My Shadow (feat. grandson)', 'Over Again', 'About You (feat. blackbear)', 'Watching As I Fall', 'Crossing A Line']",454116,63,6xBZgSMsnKVmaAxzWEwMSD,https://i.scdn.co/image/ab6761610000e5eb795a438f9a77335b46678ac4,https://open.spotify.com/artist/6xBZgSMsnKVmaAxzWEwMSD,10
11395,11395,Mike WiLL Made-It,0.0597513333333333,0.8487777777777779,205310.22222222228,0.6751111111111112,7.011111111111112e-05,0.1706888888888889,-5.048666666666667,0.182,132.88599999999997,0.3987777777777778,67.8888888888889,6,1,9,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']","['23', 'What That Speed Bout!?', 'Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)', 'Black Barbies', 'Nothing Is Promised (with Rihanna)', 'Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)', 'Buy The World', 'Aries (YuGo) (feat. Pharrell & Station Wagon P)', 'Gucci On My (feat. 21 Savage, YG & Migos)', 'Drinks On Us']",1230878,73,0NWbwDZY1VkRqFafuQm6wk,https://i.scdn.co/image/81f1dd8ed0664a51366afb2a664666b4d99bbcf1,https://open.spotify.com/artist/0NWbwDZY1VkRqFafuQm6wk,10
11397,11397,Mikel Erentxun,0.054812,0.5755,218513.0,0.8535,0.00529245,0.14205,-6.882499999999999,0.03415,149.14499999999995,0.7285000000000001,57.0,2,1,4,"['cantautor', 'rock en espanol', 'spanish pop']","['A un minuto de ti', 'Resistiré', 'Héroes', 'Mañana', 'Esta luz nunca se apagará - There Is a Light That Never Goes Out', 'Esos ojos negros (feat. Amaia)', 'Intacto (feat. Quique González)', 'Ángel en llamas (feat. Anni B Sweet)', 'Cicatrices', 'Cartas de amor (Cuando no hay amor)']",93868,60,7thnnayFyJnVOAJrpe5wMC,https://i.scdn.co/image/9c807a28e5e56ea8e1ac5ddc5bc1eda5b7708ec7,https://open.spotify.com/artist/7thnnayFyJnVOAJrpe5wMC,10
11409,11409,Miku Hatsune,0.1679,0.7455,195141.0,0.6709999999999999,0.000235,0.2125,-5.436,0.06615,129.486,0.54,69.0,11,1,4,['vocaloid'],"['Daisy 2.0 (feat. Hatsune Miku)', 'Miku', 'Miku - Japanese Version', '39 Music!', '砂の惑星 ( + 初音ミク )', 'Common World Domination', 'Kunoichi Demo Koi ga Shitai', 'Through the Night', 'スキップ', 'Every Breath You Take (Tik Tok I Wanna Fuck Mix)']",587496,67,6pNgnvzBa6Bthsv8SrZJYl,https://i.scdn.co/image/011799ac9e9f92c0f586f7ecd507b2bcc1c710ed,https://open.spotify.com/artist/6pNgnvzBa6Bthsv8SrZJYl,10
11411,11411,Mila J,0.5439285714285713,0.5860000000000001,152170.2857142857,0.3687142857142857,0.0,0.1261428571428571,-8.004571428571428,0.1150142857142857,121.40542857142854,0.4311428571428572,31.285714285714285,1,1,7,"['alternative r&b', 'hip pop', 'pop r&b', 'r&b', 'trap queen', 'urban contemporary']","['Kickin’ Back', 'My Main', 'Smoke, Drink, Break-Up', 'Good Lookin Out', '2 Real', 'Brain & Body', 'Friend Zone', 'Me & You', 'The Sweetest Taboo', 'Coldest Shoulder in the West']",547309,59,6cN9XwPMj9bWzJ32GC6V7v,https://i.scdn.co/image/7d91c6847e33856a17caddfc94c841a50a8c1061,https://open.spotify.com/artist/6cN9XwPMj9bWzJ32GC6V7v,10
11413,11413,Mild High Club,0.1203,0.6443333333333333,183321.33333333328,0.5173333333333333,0.0412243333333333,0.2713666666666667,-8.945333333333332,0.0284333333333333,85.59033333333333,0.5950000000000001,64.0,5,1,6,"['indie garage rock', 'neo-psychedelic']","['Homage', 'Skiptracing', 'Tesselation', 'Windowpane', 'Note to Self', 'Kokopelli', 'Cary Me Back', 'You and Me', 'Chapel Perilous', 'Head Out']",329198,65,5J81VungUjSVHxlPpTI9KG,https://i.scdn.co/image/f601e75db710e4c409e62f34bca0044a50d840ca,https://open.spotify.com/artist/5J81VungUjSVHxlPpTI9KG,10
11422,11422,Milionário & José Rico,0.682,0.501,129071.0,0.374,0.0,0.276,-6.489,0.0289999999999999,166.69099999999997,0.813,60.0,0,1,2,"['sertanejo', 'sertanejo pop', 'sertanejo tradicional', 'sertanejo universitario']","['Vontade Dividida - Ao Vivo', 'Estrada da vida', 'Decida - Ao Vivo', 'Sonhei com você', 'A Carta - Ao Vivo', 'Caminheiro', 'Sessenta dias apaixonado', 'Agenda rabiscada', 'Vá ppo inferno com seu amor', 'Solidão - Ao Vivo']",1309104,66,4oa7ETNZH1ivfzFkCGVZlR,https://i.scdn.co/image/1cfcd6775aca50ba63a7bb0524a0359b5d627403,https://open.spotify.com/artist/4oa7ETNZH1ivfzFkCGVZlR,10
11427,11427,Millencolin,0.0009216666666666,0.33,135622.33333333337,0.977,0.0002976666666666,0.0988333333333333,-4.2330000000000005,0.1061666666666666,158.84799999999996,0.5413333333333333,51.33333333333334,2,1,6,"['melodic hardcore', 'pop punk', 'punk', 'skate punk']","['No Cigar', 'Penguins & Polarbears', 'Fox', 'Bullion', 'Kemp', 'SOS', 'True Brew', 'Sense & Sensibility', 'Mr. Clean', 'Fingers Crossed']",312403,59,74xFFXkvOq9dPDigOWTHiX,https://i.scdn.co/image/9fd44e03a82b9a7b497ad0fd2fa472581de695c2,https://open.spotify.com/artist/74xFFXkvOq9dPDigOWTHiX,10
