,artists,genres,followers,Artist ID,Popularity Score,Image URL
129,Alexandra Stan,"['dance pop', 'electropop', 'pop dance', 'romanian pop']",316762,0BmLNz4nSLfoWYW1cYsElL,65,https://i.scdn.co/image/41f5bb049e85c82a5725936da5d56e84c90beff7
130,Alexandre Desplat,"['compositional ambient', 'french soundtrack', 'hollywood', 'soundtrack']",250761,71jzN72g8qWMCMkWC5p1Z0,71,https://i.scdn.co/image/55e59036a536f4c8992e600f50369c39337bbf50
131,Alexandre Pires,"['axe', 'pagode']",401073,0Rrl4hJQjRAbGtiEwAqS5N,62,https://i.scdn.co/image/1be689021ebc2ba2cc5403a340fe4571594b40ad
132,Alexandre Tharaud,"['classical performance', 'classical piano', 'french classical piano']",22846,5HG9Eg7Ik8ZuNtMyGYTxLG,63,https://i.scdn.co/image/a97577647570770e8caf9c43c55ff6e37b075996
133,Alexis y Fido,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",3543932,7tU1VKOuxiNZwBZC6RHidA,68,https://i.scdn.co/image/f384691ba5926355632f1407857acb2b44a9138c
134,Alfredo Olivas,"['banda', 'corrido', 'deep regional mexican', 'nuevo regional mexicano', 'regional mexican']",3315445,5xYNmNkaWRqu3e5F4UXME8,74,https://i.scdn.co/image/14f6969a7fcffc2d7a3aca31664bf19413de93c6
135,Ali Gatie,"['canadian hip hop', 'pop']",1662749,4rTv3Ejc7hKMtmoBOK1B4T,79,https://i.scdn.co/image/7ed7fdd8df91057c874ef64ba0828499de3b1f71
136,Alice Cooper,"['album rock', 'blues rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",2480157,3EhbVgyfGd7HkpsagwL9GS,68,https://i.scdn.co/image/37d799de1079153f898e0a0a4009fdc45c5265e9
137,Alice DJ,"['eurodance', 'europop']",30543,2tbvDi9eXf9XXp06LupkED,63,https://i.scdn.co/image/6110b9bc6016fb919615c88391c0e99502816b11
138,Alice In Chains,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",3243012,64tNsm6TnZe2zpcMVMOoHL,75,https://i.scdn.co/image/5ccc3b59f6a4f44299a360d9fd3f45b69729654f
139,Alicia Keys,"['neo soul', 'pop', 'r&b', 'urban contemporary']",8565325,3DiDSECUqqY1AuBP8qtaIa,82,https://i.scdn.co/image/f603978d2974c3132fc13202f8555305dbd71710
140,Alicia Villarreal,"['latin', 'ranchera', 'tejano']",454524,6Hf2g14O2TP25JUNZuvIgn,62,https://i.scdn.co/image/a1bcba40a44e7dc30d85d7d00265c638f2d13092
141,Alien Ant Farm,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap rock']",630947,6TZdvF1kFzwnQLgHQynzsO,64,https://i.scdn.co/image/ab6761610000e5ebfd5f3d6b557a127850932166
142,Alina Baraz,"['alternative r&b', 'electropop', 'etherpop', 'pop']",847484,6hfwwpXqZPRC9CsKI7qtv1,72,https://i.scdn.co/image/15616ceb5c8c7e88aa07cb2f406a2b722a36fcd0
143,Alison Krauss,"['bluegrass', 'folk', 'lilith', 'progressive bluegrass']",253602,5J6L7N6B4nI1M5cwa29mQG,64,https://i.scdn.co/image/2618a229f4b8eab9ed5cea937f82fb21f6efff4c
144,Alison Wonderland,"['aussietronica', 'edm', 'electra', 'electro house', 'electronic trap', 'electropop', 'escape room', 'indietronica']",406790,11gWrKZMBsGQWmobv3oNfW,63,https://i.scdn.co/image/e05e02e9360a5cae27f2ff46812cd5826d677dfe
145,Alka Yagnik,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",2856679,3gBKY0y3dFFVRqicLnVZYz,74,https://i.scdn.co/image/b78079739f6d733094a83466cf86dc4c74016f15
146,Alkaline Trio,"['chicago punk', 'emo', 'pop punk', 'punk', 'screamo', 'skate punk']",296050,1aEYCT7t18aM3VvM6y8oVR,60,https://i.scdn.co/image/313945aff5d3ca593f6b4d00a7eed252bf026e1e
147,All Good Things,['rebel blues'],70088,2uMWUtg8XLpJxNSqbGOkl1,60,https://i.scdn.co/image/d1481264ef8cc502fc22e43bc0e4ec30c146dbe5
148,All That Remains,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'rap rock']",972716,2zgG1GPDvjaBgxeQaVXI14,63,https://i.scdn.co/image/da55600215487d97db25c44fed51a7f9fd50dd6d
149,All-4-One,"['boy band', 'dance pop', 'new jack swing', 'r&b', 'urban contemporary']",486272,1B8ySGDAiXTCvnJNH4HSCG,60,https://i.scdn.co/image/1f912eefc0e58217cb38dca4fe6a2b7fec16b826
150,Allie X,"['art pop', 'canadian electropop', 'canadian pop', 'dance pop', 'electropop', 'escape room', 'indie electropop', 'indie poptimism', 'metropopolis', 'pop', 'pop dance', 'vapor soul']",583679,0wnYgCeP013HkKoOyC5V32,63,https://i.scdn.co/image/58e256079a54e6611bf810a488d64487e87f16d8
151,Allman Brothers Band,"['album rock', 'blues rock', 'classic rock', 'country rock', 'double drumming', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",1089570,4wQ3PyMz3WwJGI5uEqHUVR,69,https://i.scdn.co/image/ab6772690000c46c08f5d15585b77b0cb059717b
152,Almighty,"['reggaeton', 'reggaeton flow', 'trap latino']",309801,6P6GTRTigHBp8ZesNtpCKH,73,https://i.scdn.co/image/4f80f30ea222f19cfb12638db10d832ffdb80717
153,Aloe Blacc,"['pop soul', 'r&b']",642652,0id62QV2SZZfvBn9xpmuCl,73,https://i.scdn.co/image/8606ace0a9f4a1c749674cbce0ece299573a23e1
154,Alok,"['electro house', 'pop nacional']",9863521,0NGAZxHanS9e0iNHpR8f2W,84,https://i.scdn.co/image/3fa66851761354ff1900b9a41f57c9a748bfa780
155,Alpha Blondy,"['african reggae', 'french reggae', 'reggae', 'roots reggae']",372969,41ekW4MXG59xJMXR8dX1OG,60,https://i.scdn.co/image/5bd002ee052a0f7242c6a85182243a2990e81b1d
156,Alphaville,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",503735,0xliTEbFfy5HQHvsTknTkX,68,https://i.scdn.co/image/f3bd67b1c4935c7e8ce825aa0e8bfbd8149300f8
157,Alpha²,['brain waves'],8180,2DvbYXMiUAQuupPEQnIt1I,61,https://i.scdn.co/image/ab67616d0000b273451ca2e9a0e6d2d43bb1fa28
158,Alter Bridge,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",833929,4DWX7u8BV0vZIQSpJQQDWU,65,https://i.scdn.co/image/eb5ef3bc27e00034429c3dfca94fc8210f092c5a
159,AlunaGeorge,"['electropop', 'house', 'pop', 'pop dance', 'tropical house']",409236,2VAnyOxzJuSAj7XIuEOT38,69,https://i.scdn.co/image/d910bc059edcb20507028a207df5a63a88a07aeb
160,Alvaro Diaz,"['trap boricua', 'trap latino', 'urbano espanol']",97023,5J7rXWjtn5HzUkJ4Jet8Fr,64,https://i.scdn.co/image/531abe436434d96fbb64416d036b867d8211bcef
161,Alvvays,"['indie pop', 'indie rock', 'shoegaze', 'toronto indie']",345337,3kzwYV3OCB010YfXMF0Avt,61,https://i.scdn.co/image/098b97354be95aa4e5f3cabfd66870f8252984fa
162,Aly & AJ,"['dance pop', 'electropop', 'girl group', 'indie poptimism', 'neo mellow', 'pop', 'pop dance', 'post-teen pop']",472971,5wugb0kaq0J6nyQ5Xgd17i,66,https://i.scdn.co/image/ab6542f42419d495cf10f06defb7b215341659a2
163,Amaia Montero,"['latin', 'latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']",796491,4LbuSjHhhAddvN44qXpRJo,61,https://i.scdn.co/image/1dbbc2c738ac153504d69ecdddf20287e7aeaa64
164,Amanda Miguel,"['latin', 'latin pop', 'ranchera']",948755,3v8mFhjLFa50QK8zDvAMYN,63,https://i.scdn.co/image/ab6761610000e5eb57b9d7e44d1b18d154923277
165,Amanda Seyfried,"['hollywood', 'pop']",78732,5RZjpmuD14JKXvB8Ry1G1u,70,https://i.scdn.co/image/ab67616d0000b273edb49ad7b719f766ec02476b
166,Amanda Shires,"['alternative country', 'folk', 'new americana', 'roots rock']",34163,5yN0nwLpUCaZ2gr67bndCN,61,https://i.scdn.co/image/ab6761610000e5eb7b8e3773266f1f55faaacf97
167,Amaranthe,"['gothic symphonic metal', 'power metal']",412903,2KaW48xlLnXC2v8tvyhWsa,66,https://i.scdn.co/image/fc932bb4c42e45c9eb55ea0e0f9d2ed9e3d32560
168,Amber Run,"['indie anthem-folk', 'indie cafe pop', 'indie folk', 'modern rock']",390328,0MmnmsAuQKRFpo6vJElcaU,66,https://i.scdn.co/image/e71b07dc7bbd654c85b3e91850218d9523940b34
169,Ambiworld,['sound'],1002,5iZR4UKrhE03RTdCSJo6eG,60,https://i.scdn.co/image/de7c0e74cf09d2e79a326116312c9201f7c3bbe7
170,American Authors,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock']",1204541,0MlOPi3zIDMVrfA9R04Fe3,72,https://i.scdn.co/image/47440f160e259110fb1f8518f8deb6d6329a0fc5
171,Aminé,"['hip hop', 'pop rap', 'portland hip hop', 'rap', 'underground hip hop']",1565853,3Gm5F95VdRxW3mqCn8RPBJ,76,https://i.scdn.co/image/e2d488d9e4eb7eed9283280e4038a5be0bd3becb
172,Amon Amarth,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'power metal', 'swedish death metal', 'swedish metal', 'tolkien metal', 'viking metal']",780925,3pulcT2wt7FEG10lQlqDJL,66,https://i.scdn.co/image/87c56a727b4dbb8355761f417f39462abfc095ae
173,Amos Lee,"['acoustic pop', 'indie folk', 'lilith', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']",383620,0QrowybipCKUDnq5y10PD2,64,https://i.scdn.co/image/f9892d223b440813c761fda83886eba2dc80dffc
174,Amr Diab,"['arab pop', 'belly dance', 'egyptian pop', 'persian pop', 'rif']",2647138,5abSRg0xN1NV3gLbuvX24M,63,https://i.scdn.co/image/a630ae53efd616ea742a21559b733a49a065b0e0
175,Amy Winehouse,"['british soul', 'neo soul']",7078461,6Q192DXotxtaysaqNPy5yR,79,https://i.scdn.co/image/19278c375c5a1bedc0718a8f6c486989db352ea5
176,Ana Bárbara,"['grupera', 'latin', 'mexican pop', 'ranchera', 'regional mexican']",687048,43qxAkuKFB6fMNSeS5dO7Z,66,https://i.scdn.co/image/2ca42510e8fd5e1c2c525b88b60632076c0ea004
177,Ana Gabriel,"['latin', 'latin pop', 'mariachi', 'ranchera']",2187823,41ESHLayJ5sDKjAOv6cMhe,73,https://i.scdn.co/image/6197e7c6b9dd409219abf5e5cbe1973002dad331
178,Ana Tijoux,"['chilean indie', 'chilean rock', 'latin alternative', 'latintronica', 'nueva cancion', 'rap chileno', 'rap latina']",339835,40JMTpVRUw90SrN4pFA6Mz,62,https://i.scdn.co/image/37789d002b4778acdf2860014b52c221e610fcbb
179,Ana Torroja,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop']",453168,5YekZn3GGnPIURNA6RG124,61,https://i.scdn.co/image/25e134edde5ca0239a24efc1cf753539565a4754
180,Anarbor,"['modern rock', 'neon pop punk', 'pop emo', 'pop punk']",165843,09J4zbHHwNNlN2tfgJIg21,62,https://i.scdn.co/image/7b197b4d34c57f94d8278c728e19c3c19c09255f
181,Anastacia,"['dance pop', 'europop']",249189,2siHvYaxjaW5rKVRiIrMYH,63,https://i.scdn.co/image/d1348ab9d201a5bde1b6471d5fd3ed52f252b855
182,Anderson .Paak,['escape room'],1822879,3jK9MiCrA42lLAdMGUZpwa,86,https://i.scdn.co/image/ad015b706436e5bb40528b5883f2506cb1205e87
183,Andra Day,"['neo soul', 'r&b']",337868,1c4rxrxy8eDLvMVL1DTiBe,64,https://i.scdn.co/image/803d91277159f77f345e770280abb522fcb9149c
184,Andrea Bocelli,"['classical tenor', 'italian tenor', 'operatic pop']",1764939,3EA9hVIzKfFiQI0Kikz2wo,72,https://i.scdn.co/image/2334df32f64af7a880d921d3b01055efc18fa0bc
185,Andrew Bird,"['art pop', 'baroque pop', 'chamber pop', 'chicago indie', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'stomp and holler']",462892,4uSftVc3FPWe6RJuMZNEe9,62,https://i.scdn.co/image/0896363fca959f4a3f21bc332996065a5765cf9b
186,Andrew Lloyd Webber,"['broadway', 'show tunes', 'west end']",213327,4aP1lp10BRYZO658B2NwkG,67,https://i.scdn.co/image/e0d091d645a9152812f5fa86dd50b0112cf2a0b1
187,Andrew Rayel,"['big room', 'edm', 'moldovan pop', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",132818,1UtBjqMZBAmqIPlDrKu7Tr,60,https://i.scdn.co/image/442afd67b501248cca484a14b3d0fdf269d0dfdf
188,André Previn,['orchestral performance'],28460,2tfWguHr2nj4e8KXLKciVq,64,https://i.scdn.co/image/8680bc690ee5747b08f6a9a7566f000cce6e220b
189,André Rieu,"['easy listening', 'operatic pop', 'pop violin']",664245,3hJv5p2HwekJysNB2NDnEC,65,https://i.scdn.co/image/ab6761610000e5eb5df385748356a462a485c0dc
190,Andrés Calamaro,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']",1582426,3tAICgiSR5PfYY4B8qsoAU,73,https://i.scdn.co/image/a2b50e26dbbc13c04ad05907b58c2e3a0bb52926
191,Andy Grammer,"['modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",930554,2oX42qP5ineK3hrhBECLmj,77,https://i.scdn.co/image/ab6761610000e5eb496050692471e28190f815f0
192,Andy Mineo,"['christian hip hop', 'christian trap']",457590,1TMrnxBwZfmfRxsGzkNIHw,66,https://i.scdn.co/image/5ff5a1a8d7e5c447b6c7dd548d98a3feb9ae785e
193,Andy Williams,"['adult standards', 'brill building pop', 'easy listening']",349659,4sj6D0zlMOl25nprDJBiU9,63,https://i.scdn.co/image/cd88f73a20d4760a44e0e4f2378eefa9b1a0910e
194,Ane Brun,"['melancholia', 'norwegian singer-songwriter']",257767,2L3kwZFd16zjHz9a5kEPAm,64,https://i.scdn.co/image/67dd5ba4478791f6841a598186e9f2bfa40cd212
195,Angel Lopez,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",4331,0w57qOEVTcqs0bLyFJ7Q52,60,https://i.scdn.co/image/ab67616d0000b273d72b6942311d99adf6106eb1
196,Angel Olsen,"['alternative americana', 'art pop', 'chamber psych', 'dream pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock']",327653,6mKqFxGMS5TGDZI3XkT5Rt,61,https://i.scdn.co/image/8d82d1f1b653dc171eb8cf3ab3e1d62d6d0d3107
197,Angel Y Khriz,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",680778,7npqy7rgdX2D3yfVyWExKo,65,https://i.scdn.co/image/2ad404ef441378a54cbf5f219cbb890f918e33c6
198,Angela Lansbury,"['hollywood', 'movie tunes', 'show tunes']",22833,0LtVJXnPR8msCJiE2DjHxy,60,https://i.scdn.co/image/ab67616d0000b273a6d80e2ed079cf1183ade19a
199,Angels & Airwaves,"['pop punk', 'pop rock', 'socal pop punk']",521620,7xklw3WodFZiNNmQt3DIgp,63,https://i.scdn.co/image/e2efcac42455cf2f9f23ebf1daaa8d579a8e9cee
200,Angerfist,"['frenchcore', 'gabba', 'hardcore techno', 'tekk', 'uptempo hardcore']",322360,4sQNUQjOYj9rV2sdfJ8laS,61,https://i.scdn.co/image/f1648835c4fc517814879efd6ff8c5740c0a37f0
201,Anika Noni Rose,"['hollywood', 'movie tunes']",14680,4fqk0Vw0VrIY8O2eWtmQO2,60,https://i.scdn.co/image/ab67616d0000b2737c26d8b411681ee3621ed0aa
202,Anitta,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",10444315,7FNnA9vBm6EKceENgCGRMb,82,https://i.scdn.co/image/ab6761610000e5ebe4cbe447c25883dc922ca75a
203,Anjulie,['canadian pop'],22949,4DTbdShHu2RPYEEMUp2XWV,66,https://i.scdn.co/image/ab6761610000e5ebb5f7480af0e56c334935d5ae
204,Anki,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",5267586,0E02VcvA5p1ndkLdqWD5JB,67,https://i.scdn.co/image/672b8eadae63916085f7df6176135b39d7b8da7b
205,Anna Clendening,"['indie cafe pop', 'pop', 'post-teen pop', 'social media pop']",320080,2y9j8qUwBMGPYPQJJxmYzD,65,https://i.scdn.co/image/02dae83b75ede2b5a61de334720e7d46442c6844
206,Anna Kendrick,"['hollywood', 'show tunes']",290018,6xfqnpe2HnLVUaYXs2F8YS,69,https://i.scdn.co/image/ab67616d0000b2738f00f06afe95022f6266ba65
207,Anna of the North,"['electropop', 'indie pop', 'indie poptimism', 'norwegian pop', 'vapor pop', 'vapor soul']",161955,1mSJCvDX0W7Dn7S9C6vmvI,67,https://i.scdn.co/image/84f74ecc7dfab8106e43a470ad0cbb03c812b49f
208,Anne Murray,"['adult standards', 'canadian country', 'canadian pop', 'folk', 'mellow gold', 'soft rock']",402703,7d7q5Y1p2QWS4QRAhTQR5E,61,https://i.scdn.co/image/ae5a203bdcf9c61b92afdb92272f5f5e5709fce4
209,Anne-Marie,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",7523466,1zNqDE7qDGCsyzJwohVaoX,83,https://i.scdn.co/image/ab6761610000e5eb3f20acebddf9df1142fa8c40
210,Annie Lennox,"['europop', 'folk', 'mellow gold', 'new wave pop', 'pop rock', 'soft rock']",1004303,5MspMQqdVbdwP6ax3GXqum,75,https://i.scdn.co/image/fb1b39783fdc9625bcba0837e7da9882969eaa03
211,Annika Wells,['la pop'],10410,0kErUwb6xgWfkdn0RyZWHZ,66,https://i.scdn.co/image/e57723d04a6175e59fabf299e1ea5301fbac4ce1
212,Anson Seabra,"['indie cafe pop', 'pop']",576953,2jHp7gQArCQrlMvdrIVFCg,74,https://i.scdn.co/image/cfb3bd7d2f847fd7f233862d0e2ef5d552b287a7
213,Ant Saunders,"['chill r&b', 'pop']",81845,4jpsw9CQS439N0B7SecMgf,62,https://i.scdn.co/image/3f2da1dd63cf2a1846ec138a422da6afc1713995
214,Anthony Gonzalez,['movie tunes'],6018,2q10Wskc3lPYmEuV7rzMCv,60,
215,Anthony Hamilton,"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",1144172,2DzRMyWgjuMbYvt5BLbpCo,64,https://i.scdn.co/image/fa3499bba4c9e3c7d93649582dc3c68dc974d198
216,Anthony Santos,"['bachata', 'bachata dominicana', 'dominican pop', 'latin', 'salsa', 'tropical']",537806,06TVTkMAOR935MhkjX0i2A,60,https://i.scdn.co/image/1954fc7498c8e63330c181c8662feb0e02495c6c
217,Anthrax,"['album rock', 'alternative metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rap metal', 'rock', 'speed metal', 'thrash metal']",1120761,3JysSUOyfVs1UQ0UaESheP,61,https://i.scdn.co/image/9c13e8d805f8ba3a676dc272b0e2e237cdcf41a5
218,Antonello Venditti,"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']",460809,3hYLJPJuDyblFKersEaFd6,60,https://i.scdn.co/image/a66f9dfed1a38ccd9d303e775274157b5f415e69
219,Antonio Aguilar,"['mariachi', 'ranchera', 'regional mexican']",1482100,0PN0fbe41KbuzlRYnoajNm,72,https://i.scdn.co/image/ab67616d0000b2736e7086902e38bcd345117161
220,Antonio Vivaldi,"['baroque', 'classical', 'early music', 'italian baroque']",1754909,2QOIawHpSlOwXDvSqQ9YJR,74,https://i.scdn.co/image/9785700bae86f991f78183076861c7342a4bcf90
221,Antonín Dvořák,"['classical', 'czech classical', 'late romantic era']",407124,6n7nd5iceYpXVwcx8VPpxF,63,https://i.scdn.co/image/f1cd0eea7fb3b75bfad16a10af1dc0dd0763efba
222,Antônio Carlos Jobim,"['adult standards', 'bossa nova', 'brazilian classical', 'brazilian jazz', 'latin classical', 'mpb', 'violao']",451263,3pO5VjZ4wOHCMBXOvbMISG,70,https://i.scdn.co/image/25438d99922a46a53792e1496b31159ad386806a
223,Anuel AA,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",17083706,2R21vXR83lH98kGeO99Y66,92,https://i.scdn.co/image/dff586d5432fac247af626065aafa0ddccd1bec7
224,Anuradha Paudwal,"['bhajan', 'classic bollywood', 'desi pop', 'filmi', 'ghazal', 'modern bollywood', 'sufi']",1163530,4hkB2bR5ek6lJChj6aunCn,62,https://i.scdn.co/image/5a344169c1b615e29adc88e770240494adbf0aaf
225,Aphex Twin,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']",718000,6kBDZFXuLrZgHnvmPu9NsG,65,https://i.scdn.co/image/5630c4ae80c6d8cb16f021fdf5b4fc28c90420ab
226,Apocalyptica,"['alternative metal', 'bow pop', 'cello', 'finnish metal', 'symphonic metal']",760283,4Lm0pUvmisUHMdoky5ch2I,64,https://i.scdn.co/image/e45141624a288f56317a0a7500c7a691c358e82b
227,Aquilo,"['indie anthem-folk', 'indie cafe pop', 'indie poptimism', 'vapor soul']",258094,26GHRG8x1F4AzbCKzUaIbw,62,https://i.scdn.co/image/ab6761610000e5ebbd0b4125300f01710dd12fcb
228,Arcade Fire,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock', 'stomp and holler']",1921335,3kjuyTCjPG1WMFCiyc5IuB,71,https://i.scdn.co/image/4b03b43f43e148d82c62ab707a34b09ec85aeb2d
229,Arch Enemy,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'slayer', 'swedish death metal', 'swedish metal']",661138,0DCw6lHkzh9t7f8Hb4Z0Sx,60,https://i.scdn.co/image/04cd9bccf59e8061f13e779d1001975a60fb837a
230,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",11481777,7Ln80lUS6He07XvHI8qqHH,87,https://i.scdn.co/image/ed0552e9746ed2bbf04ae4bcb5525700ca31522d
231,Arcángel,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",6277479,4SsVbpTthjScTS7U2hmr1X,86,https://i.scdn.co/image/6548171735f9aa921589e059c7e6ef8e08116425
232,Aretha Franklin,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",2541086,7nwUJBm0HE4ZxD3f5cy5ok,76,https://i.scdn.co/image/b6f67cc4f4d4717aacfcae64695898d9e9a7a079
233,Ariana Grande,"['dance pop', 'pop', 'post-teen pop']",61301006,66CXWjxzNUsdJxJ2JdwvnR,95,https://i.scdn.co/image/f8c793519d837ca2f920c561535fe62ef32e8e5b
234,Aries,"['emo rap', 'pop rap', 'sad rap']",242077,3hOdow4ZPmrby7Q1wfPLEy,67,https://i.scdn.co/image/896ce407ccabe656b5a765eb32dc8820692a6951
235,Arijit Singh,"['desi pop', 'filmi', 'modern bollywood']",26249666,4YRxDV8wJFPHPTeXepOstw,85,https://i.scdn.co/image/2ef89fc8ae47fcfd1c4efbdb4135ad6ba9b93fb1
236,Arizona Zervas,"['pop rap', 'rhode island rap']",597529,0vRvGUQVUjytro0xpb26bs,76,https://i.scdn.co/image/d549aadbb8b3a254fdc8e5ac93535a706463dce6
237,Ark Patrol,"['future bass', 'vapor soul', 'vapor twitch']",53284,3zaxUd86U92CdZkNa6NUo9,60,https://i.scdn.co/image/f1599ed2c764b15fa780e65a41b5e713987982f2
238,Armand Van Helden,"['deep groove house', 'deep house', 'disco house', 'house', 'pop dance', 'speed garage', 'tropical house', 'uk dance', 'vocal house']",184228,3cQA9WH8liZfeja1DxcDYE,66,https://i.scdn.co/image/91c7e6de22c5303257295bc8f3faa7609222ed8a
239,Armando Manzanero,"['bolero', 'cancion melodica', 'latin', 'latin pop', 'musica yucateca', 'velha guarda']",433722,5lODCkFdEtpPn3YxfmyLfT,63,https://i.scdn.co/image/782d4e8fccf1262e2f0b15f4b412338a2daa8088
240,Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",3799329,0SfsnGyD8FpIN4U4WCkBZ5,79,https://i.scdn.co/image/b15e29059c98e971418bc0ec6deb2c99494eda32
241,AronChupa,['swedish pop'],344239,5vCOdeiQt9LyzdI87kt5Sh,67,https://i.scdn.co/image/6d09c13c132751856fd958edd6e182fd649c1b43
242,Arsenal Efectivo,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",358996,2MMXs21RASEwAmU7gRheQ0,60,https://i.scdn.co/image/ab6761610000e5eb7284a6eda1fe24234190dd78
243,Arthur Conan Doyle,['reading'],7589,3Xj8xqJUruJ2moKunjaf0d,65,https://i.scdn.co/image/ab67616d0000b273a2fa31733008b6df5372c8c1
244,As I Lay Dying,"['alternative metal', 'christian metal', 'melodic metalcore', 'metalcore', 'nu metal']",719819,2vd2HnNh4pdYa9gDVHFjEu,62,https://i.scdn.co/image/5ae528deaa58d0c555ef724f78f347a9165fb3a9
245,Asha Bhosle,"['chutney', 'classic bollywood', 'desi pop', 'filmi', 'sufi']",1975077,5as8A4G47Ohu9NSWs3Je8U,65,https://i.scdn.co/image/469038736ed7633e010d0ee9fa83bffca69ed82c
246,Ashanti,"['dance pop', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",2078731,5rkVyNGXEgeUqKkB5ccK83,74,https://i.scdn.co/image/82887dd4905d47e5e964b46fc3f23fd09fe2844c
247,Ashe,"['electropop', 'indie pop', 'pop']",500366,6P5NO5hzJbuOqSdyPB7SJM,76,https://i.scdn.co/image/ab6761610000e5eb733468e54c454ccd89b0eafc
248,Ashes Remain,"['christian alternative rock', 'christian rock']",195058,0fkTQEEyEyH71i9tDhS7CO,60,https://i.scdn.co/image/ebcffe67d07f641e93e950d857cbcb3a91b8afc0
249,Ashnikko,"['electropop', 'escape room', 'pop']",924879,3PyJHH2wyfQK3WZrk9rpmP,81,https://i.scdn.co/image/66c3b3eab51638a09b161769428f043e92d9ecca
250,Asia,"['anime', 'anime score', 'j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'japanese pop punk']",768579,0MK8l3nURwwQIjafvXoJJt,65,https://i.scdn.co/image/cfa34126951793090a3dd5313922412378d661d7
