,Artist,Genres,Followers,Popularity
549,Alexander Borodin,"['classical', 'late romantic era', 'russian romanticism']",30826,52
554,Alexander I,['russian romanticism'],166666,74
555,Alexander King,"['country rap', 'redneck']",29745,56
558,Alexander Malter,['contemporary classical piano'],187250,57
563,Alexander Rybak,['eurovision'],113357,60
565,Alexander String Quartet,['string quartet'],209706,57
566,Alexandra,"['bachata', 'bachata dominicana', 'latin', 'tropical']",4479505,79
567,Alexandra Stan,"['dance pop', 'electropop', 'pop dance', 'romanian pop']",316239,65
568,Alexandre Desplat,"['compositional ambient', 'french soundtrack', 'hollywood', 'soundtrack']",250176,71
569,Alexandre Pires,"['axe', 'pagode']",399726,62
571,Alexandre Tharaud,"['classical performance', 'classical piano', 'french classical piano']",2364984,77
573,Alexi Murdoch,"['acoustic pop', 'british singer-songwriter', 'indie folk', 'neo mellow', 'stomp and holler']",222246,57
575,Alexis Weissenberg,"['classical piano', 'french classical piano']",1122563,72
576,Alexis y Fido,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",5240236,83
577,Alexisonfire,"['canadian post-hardcore', 'canadian rock', 'melodic metalcore', 'metalcore', 'post-hardcore', 'screamo']",301965,57
578,Alfoa,"['focus trance', 'progressive breaks']",3320,67
579,Alfonso Vélez,['musica jibara'],104049,72
582,Alfred Brendel,"['austrian classical piano', 'classical', 'classical performance', 'classical piano']",4008949,79
583,Alfred Cortot,"['french classical piano', 'historic piano performance']",2364984,77
584,Alfred Deller,['classical countertenor'],622116,68
589,Alfred Prinz,['classical clarinet'],4008949,79
592,Alfredo Giacomotti,['italian bass'],464965,63
597,Alfredo Olivas,"['banda', 'corrido', 'deep regional mexican', 'nuevo regional mexicano', 'regional mexican']",82504,61
599,Ali,"['neo soul', 'pop', 'r&b', 'urban contemporary']",1187445,74
600,Ali & Gipp,"['dirty south rap', 'pop rap', 'southern hip hop']",6424,51
602,Ali Farka Touré,"['afrobeat', 'afropop', 'desert blues', 'malian blues', 'mande pop', 'world']",173787,55
603,Ali Gatie,"['canadian hip hop', 'pop']",1656816,79
609,Alice Coltrane,"['afrofuturism', 'afropop', 'art rock', 'avant-garde jazz', 'contemporary post-bop', 'experimental', 'fourth world', 'free jazz', 'jazz', 'jazz harp', 'spiritual jazz', 'world']",106594,51
610,Alice Cooper,"['album rock', 'blues rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",2472012,69
611,Alice DJ,"['eurodance', 'europop']",30282,63
614,Alice In Chains,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",3232248,75
617,Alicia Keys,"['neo soul', 'pop', 'r&b', 'urban contemporary']",8602716,84
619,Alicia Villarreal,"['latin', 'ranchera', 'tejano']",452487,62
620,Alicia de Larrocha,"['classical performance', 'classical piano', 'spanish classical piano']",4008949,79
621,Alien Ant Farm,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap rock']",629274,64
622,Alien Sex Fiend,"['dark wave', 'deathrock', 'gothic rock', 'industrial', 'industrial rock']",852662,63
624,Alina Baraz,"['alternative r&b', 'electropop', 'etherpop', 'pop']",844973,72
625,Aliotta Haynes Jeremiah,['classic rock'],13192,54
627,Alisha,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",3793734,74
628,Alison Bury,['baroque violin'],3140359,81
629,Alison Krauss,"['bluegrass', 'folk', 'lilith', 'progressive bluegrass']",2022085,71
630,Alison Krauss & Union Station,"['bluegrass', 'folk', 'progressive bluegrass']",144177,58
631,Alison Moyet,"['art rock', 'classic uk pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",304728,54
632,Alison Wonderland,"['aussietronica', 'edm', 'electra', 'electro house', 'electronic trap', 'electropop', 'escape room', 'indietronica']",406302,63
634,Alka Yagnik,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",2841656,74
635,Alkaline Trio,"['chicago punk', 'emo', 'pop punk', 'punk', 'screamo', 'skate punk']",295501,60
636,All,"['modern rock', 'pop punk', 'post-teen pop']",16887912,96
637,All Good Things,['rebel blues'],69622,60
638,All Sons & Daughters,"['anthem worship', 'ccm', 'christian music', 'christian uplift', 'indiecoustica', 'roots worship', 'world worship', 'worship']",598765,59
639,All That Remains,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'rap rock']",2496177,79
640,All Time Low,"['modern rock', 'pop punk', 'post-teen pop']",1197265,74
641,All-4-One,"['boy band', 'dance pop', 'new jack swing', 'r&b', 'urban contemporary']",484423,60
644,Allah-Las,"['freak folk', 'indie garage rock', 'indie rock', 'indie surf', 'neo-psychedelic', 'noise pop']",212662,57
650,Allen Toussaint,"['classic soul', 'funk', 'louisiana blues', 'new orleans blues', 'rock keyboard', 'roots rock', 'soul', 'southern soul']",66904,51
652,Allie X,"['art pop', 'canadian electropop', 'canadian pop', 'dance pop', 'electropop', 'escape room', 'indie electropop', 'indie poptimism', 'metropopolis', 'pop', 'pop dance', 'vapor soul']",580914,63
654,Allman Brothers Band,"['album rock', 'blues rock', 'classic rock', 'country rock', 'double drumming', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",1086493,69
656,Almendra,"['argentine rock', 'latin rock', 'rock en espanol', 'rock nacional']",42359,52
657,Almighty,"['reggaeton', 'reggaeton flow', 'trap latino']",1896673,90
658,Aloe Blacc,"['pop soul', 'r&b']",19494515,85
659,Alok,"['electro house', 'pop nacional']",9834900,84
661,Alpha Blondy,"['african reggae', 'french reggae', 'reggae', 'roots reggae']",371645,60
663,Alphaville,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",501998,68
664,Alpha²,['brain waves'],9933590,83
667,Alter Bridge,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",832174,65
671,Alton Ellis,"['dub', 'lovers rock', 'reggae', 'rock steady', 'roots reggae', 'ska']",81842,54
672,AlunaGeorge,"['electropop', 'house', 'pop', 'pop dance', 'tropical house']",7304341,83
675,Alvaro Cordova,['boy soprano'],11487,55
676,Alvaro Diaz,"['trap boricua', 'trap latino', 'urbano espanol']",373217,81
677,Alvaro Torres,"['latin', 'latin pop', 'pop romantico']",173186,53
678,Alvin & The Chipmunks,"['""children\'s music""']",122515,55
682,Alvin Stardust,"['classic uk pop', 'glam rock', 'pub rock']",147573,59
683,Alvvays,"['indie pop', 'indie rock', 'shoegaze', 'toronto indie']",344432,61
684,Aly,"['dance pop', 'electropop', 'girl group', 'indie poptimism', 'neo mellow', 'pop', 'pop dance', 'post-teen pop']",471405,66
685,Aly & AJ,"['dance pop', 'electropop', 'girl group', 'indie poptimism', 'neo mellow', 'pop', 'pop dance', 'post-teen pop']",471405,66
686,Aly & Fila,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",138667,54
691,Amadeus Quartet,"['classical performance', 'string quartet']",4008949,79
692,Amaia Montero,"['latin', 'latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']",1434223,66
697,Amanda Miguel,"['latin', 'latin pop', 'ranchera']",945050,63
700,Amanda Seyfried,"['hollywood', 'pop']",4564,60
701,Amanda Shires,"['alternative country', 'folk', 'new americana', 'roots rock']",4726154,85
702,Amanda Wilson,['diva house'],45599,51
703,Amar,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'power metal', 'swedish death metal', 'swedish metal', 'tolkien metal', 'viking metal']",27192042,95
705,Amaranthe,"['gothic symphonic metal', 'power metal']",411737,66
708,Amber,"['indie anthem-folk', 'indie cafe pop', 'indie folk', 'modern rock']",718295,67
709,Amber Coffman,['art pop'],13030802,88
711,Amber Run,"['indie anthem-folk', 'indie cafe pop', 'indie folk', 'modern rock']",389599,66
712,Ambiente,['world meditation'],27192042,95
713,Ambition,['lo-fi beats'],10272462,83
714,Ambiworld,['sound'],988,60
715,Ambroise Thomas,"['french opera', 'french romanticism', 'late romantic era']",11682,58
716,Ambrosia,"['adult standards', 'album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",230257,56
717,Ambrosian Opera Chorus,"['opera', 'opera chorus']",464965,63
719,Ambrosio,"['early music', 'italian renaissance', 'renaissance']",230257,56
720,Amedeo Minghi,"['classic italian pop', 'italian adult pop']",76111,51
723,Amentis,['hardstyle'],206844,66
724,America,"['modern rock', 'neo mellow', 'pop punk', 'pop rock']",217504,70
725,American Authors,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock']",1201946,72
728,American Football,"['alternative emo', 'emo', 'midwest emo']",201045,54
729,American Hi-Fi,['pop punk'],162194,53
730,American Nightmare,"['boston hardcore', 'boston punk', 'melodic hardcore', 'straight edge']",392395,64
731,American Symphony Orchestra,"['american orchestra', 'orchestra']",464965,63
733,Amerie,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",636039,57
735,Amil,['hip pop'],6111927,87
738,Aminé,"['hip hop', 'pop rap', 'portland hip hop', 'rap', 'underground hip hop']",1562105,76
739,Amir Khan,"['ghazal', 'hindustani classical', 'hindustani vocal', 'indian classical']",128446,52
740,Amirbai Karnataki,"['classic bollywood', 'filmi']",2596137,71
741,Amistades Peligrosas,"['latin pop', 'spanish pop']",175186,55
742,Amit Kumar,"['classic bollywood', 'filmi', 'ghazal']",100313,63
743,Amitabh Bachchan,"['classic bollywood', 'filmi', 'ghazal', 'sufi']",516115,55
744,Amo,"['ambient folk', 'indie cafe pop', 'indie folk']",2051843,80
745,Amon Amarth,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'power metal', 'swedish death metal', 'swedish metal', 'tolkien metal', 'viking metal']",779183,66
748,Amorina,['belo horizonte indie'],363795,65
749,Amorphis,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'folk metal', 'gothic metal', 'melodic death metal', 'metal', 'power metal', 'progressive doom']",226329,55
750,Amos Lee,"['acoustic pop', 'indie folk', 'lilith', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']",382967,64
752,Amoss,"['deep liquid bass', 'uk dnb']",253000,59
754,Amr Diab,"['arab pop', 'belly dance', 'egyptian pop', 'persian pop', 'rif']",2635086,63
755,Amrinder Gill,"['bhangra', 'desi pop', 'punjabi pop', 'sufi']",896764,56
756,Amsterdam Baroque Orchestra,"['baroque ensemble', 'classical performance']",1749719,74
757,Amtrac,"['chillwave', 'deep house', 'edm', 'electronica', 'house', 'indie soul', 'new french touch', 'nu disco', 'vapor soul']",72131,58
758,Amy,"['british soul', 'neo soul']",241150,68
759,Amy Adams,"['disney', 'hollywood', 'movie tunes']",13493,53
761,Amy Grant,"['adult standards', 'christian alternative rock', 'christian music']",152895,59
765,Amy Millan,['toronto indie'],876353,68
767,Amy Winehouse,"['british soul', 'neo soul']",901183,80
770,Ana Belén,"['cancion melodica', 'cantautor', 'latin pop', 'nueva cancion', 'spanish pop', 'trova']",255359,59
771,Ana Bárbara,"['grupera', 'latin', 'mexican pop', 'ranchera', 'regional mexican']",682586,66
773,Ana Diaz,['swedish pop'],15416,58
774,Ana Gabriel,"['latin', 'latin pop', 'mariachi', 'ranchera']",2179163,73
775,Ana Olgica,"['background music', 'background piano', 'calming instrumental', 'focus', 'neo-classical']",6863,57
776,Ana Tijoux,"['chilean indie', 'chilean rock', 'latin alternative', 'latintronica', 'nueva cancion', 'rap chileno', 'rap latina']",1341375,74
777,Ana Torroja,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop']",960756,68
778,Anahí,"['dance pop', 'latin pop', 'post-teen pop']",1099482,73
779,Anamanaguchi,"['bitpop', 'chiptune', 'indie game soundtrack', 'nintendocore']",147937,59
781,Anarbor,"['modern rock', 'neon pop punk', 'pop emo', 'pop punk']",165270,62
782,Anastacia,"['dance pop', 'europop']",248475,63
783,Anathema,"['gothic metal', 'progressive doom', 'progressive metal']",338714,55
785,Anberlin,"['christian alternative rock', 'christian rock', 'dreamo', 'emo', 'pop punk', 'pop rock', 'post-hardcore', 'screamo']",261459,59
786,Anbuu,['chillhop'],11871,65
788,And. Id,['russian dance'],142594,67
792,Anderson .Paak,['escape room'],29772743,93
796,Andra Day,"['neo soul', 'r&b']",336302,64
797,Andrade,"['canadian contemporary r&b', 'folk-pop']",103768,64
799,Andre Benjamin,"['atl hip hop', 'dirty south rap', 'southern hip hop']",4731291,87
804,Andre Nickatina,"['gangster rap', 'hyphy', 'west coast rap', 'west coast trap']",157545,55
805,Andre de Ridder,['classical performance'],621340,62
806,Andrea Bocelli,"['classical tenor', 'italian tenor', 'operatic pop']",78664727,92
809,Andrea Rost,['classical soprano'],155137,63
810,Andrea Tarrodi,['swedish contemporary classical'],6149,51
812,Andreas Haefliger,['swiss classical piano'],3811803,76
814,Andreas Moe,"['swedish indie pop', 'swedish singer-songwriter']",24984,53
815,Andreas Moss,['scandipop'],5282283,88
816,Andreas Scholl,"['baroque singing', 'choral', 'classical countertenor', 'classical performance', 'early music', 'opera']",1749719,74
820,Andrew Bayer,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",64367,52
821,Andrew Belle,"['acoustic pop', 'indie anthem-folk', 'indie folk', 'indie poptimism', 'indiecoustica', 'neo mellow', 'pop rock']",180699,59
822,Andrew Bird,"['art pop', 'baroque pop', 'chamber pop', 'chicago indie', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'stomp and holler']",462090,63
823,Andrew Davis,"['choral', 'orchestral performance']",400188,65
826,Andrew Gold,"['soft rock', 'underground power pop']",39664,55
827,Andrew Hill,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'free improvisation', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz piano', 'soul jazz']",297225,73
829,Andrew Litton,"['classical performance', 'orchestral performance']",75114,57
830,Andrew Lloyd Webber,"['broadway', 'show tunes', 'west end']",212974,67
831,Andrew Manze,['classical performance'],1749719,74
832,Andrew McMahon in the Wilderness,"['hopebeat', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'neo mellow', 'piano rock', 'pop rock', 'stomp and holler']",158563,56
833,Andrew Peterson,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'indiecoustica', 'roots worship', 'worship']",68909,55
834,Andrew Rannells,"['broadway', 'comic', 'hollywood', 'show tunes']",7988,57
835,Andrew Rayel,"['big room', 'edm', 'moldovan pop', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",132479,60
838,Andrez Babii,['rap romantico'],26614287,92
839,Andris Nelsons,['orchestral performance'],337974,58
840,András Ligeti,['hungarian classical performance'],4008949,79
841,András Schiff,"['classical', 'classical performance', 'classical piano', 'hungarian classical performance', 'hungarian classical piano']",3140359,81
842,André 3000,"['atl hip hop', 'dirty south rap', 'southern hip hop']",7539666,86
845,André Cluytens,['orchestral performance'],20359,55
847,André Laplante,"['canadian classical piano', 'classical piano']",361240,64
848,André Popp,"['exotica', 'lounge', 'space age pop']",120987,62
849,André Previn,['orchestral performance'],959572,71
850,André Rieu,"['easy listening', 'operatic pop', 'pop violin']",661506,65
852,Andrés Calamaro,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']",1578221,73
853,Andrés Segovia,"['classical guitar', 'guitarra clasica', 'historic classical performance']",3140359,81
854,Andy Black,['pixie'],367419,57
859,Andy Gibb,"['adult standards', 'bubblegum pop', 'disco', 'mellow gold', 'soft rock']",413870,57
860,Andy Grammer,"['modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",928567,77
867,Andy Lau,"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'mandopop']",274906,56
868,Andy Mineo,"['christian hip hop', 'christian trap']",456578,66
869,Andy Montañez,"['latin jazz', 'salsa', 'salsa puertorriquena', 'tropical']",378814,56
871,Andy Pain,['deep dnb'],220944,56
873,Andy Summers,['jazz fusion'],2478396,73
874,Andy Tau,['progressive trance'],456578,66
875,Andy Williams,"['adult standards', 'brill building pop', 'easy listening']",348644,63
876,Ane Brun,"['melancholia', 'norwegian singer-songwriter']",129585,54
879,Anette,['gothic symphonic metal'],2650142,69
880,Aneym,['vocal trance'],124317,60
885,Angel Lopez,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",121086,60
886,Angel Olsen,"['alternative americana', 'art pop', 'chamber psych', 'dream pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock']",326645,61
887,Angel Romero,"['classical guitar', 'guitarra clasica']",1749719,74
888,Angel Taylor,['acoustic pop'],205632,63
890,Angel Y Khriz,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",678818,65
891,Angela,"['mariachi', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",4228330,80
893,Angela Brownridge,['british classical piano'],550058,70
894,Angela Carrasco,['pop romantico'],83390,52
896,Angela Gheorghiu,"['classical soprano', 'opera']",176242,59
897,Angela Lansbury,"['hollywood', 'movie tunes', 'show tunes']",22795,60
898,Angela Maria,['velha guarda'],250064,52
901,Angela Winbush,"['funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",6210073,83
905,Angelina,['freestyle'],147727,58
907,Angelo Badalamenti,"['classic soundtrack', 'dark jazz', 'soundtrack']",79387,51
911,Angels & Airwaves,"['pop punk', 'pop rock', 'socal pop punk']",520361,63
