,Artist,Genres,Followers,Popularity
6195,George Benjamin,"['21st century classical', 'british contemporary classical', 'contemporary classical']",3417109,76
6196,George Benson,"['adult standards', 'disco', 'jazz funk', 'jazz guitar', 'motown', 'quiet storm', 'smooth jazz', 'soft rock', 'soul', 'soul jazz', 'yacht rock']",6786907,82
6197,George Beverly Shea,['country gospel'],4930,35
6198,George Bruns,"['disney', 'movie tunes']",13430,47
6199,George Butterworth,"['british modern classical', 'early modern classical']",5304,34
6200,George Carlin,"['comedy', 'comic']",372289,57
6201,George Clinton,"['funk', 'p funk', 'soul']",17015741,89
6202,George Davidson,['new age piano'],6222,43
6203,George Duke,"['funk', 'jazz funk', 'jazz fusion', 'jazz piano', 'smooth jazz', 'soul jazz']",26083,48
6204,George Duning,['classic soundtrack'],548,15
6205,George Enescu,['romanian rock'],6303,31
6206,George Ezra,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop']",3417109,76
6207,George F,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",3052565,76
6208,George Fenton,"['british soundtrack', 'deep soundtrack', 'scorecore', 'soundtrack']",11119,41
6209,George Frideric Handel,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",622116,68
6210,George Gershwin,"['american modern classical', 'classical', 'early modern classical', 'tin pan alley']",209706,57
6211,George Guzman,['boogaloo'],1038,20
6212,George Hamilton IV,['traditional country'],10240,36
6213,George Harrison,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",1805117,72
6214,George Helm,['hawaiian'],3140359,81
6215,George Howard,"['jazz funk', 'smooth jazz']",43511,40
6216,George Jones,"['country', 'country rock', 'honky tonk']",474170,60
6217,George Lam,"['c-pop', 'cantopop', 'classic cantopop', 'vintage chinese pop']",24407,34
6218,George Lamond,['freestyle'],24407,34
6219,George Lewis,"['dixieland', 'jazz clarinet', 'new orleans jazz']",503677,63
6220,George London,"['classical bass', 'opera']",68835,54
6221,George M. Cohan,['tin pan alley'],623,18
6222,George Malcolm,['harpsichord'],3140359,81
6223,George Maple,['australian pop'],278447,62
6224,George McCrae,['disco'],88692,54
6225,George Michael,"['new wave pop', 'soft rock']",3052565,76
6226,George Morgan,['traditional country'],8450,26
6227,George Neikrug,"['cello', 'classical cello']",62,1
6228,George Olsen,['vintage jazz'],473,12
6229,George Privatti,['latin tech house'],14798,40
6230,George Russell,"['avant-garde jazz', 'bebop', 'cool jazz', 'free jazz']",112,25
6231,George Salazar,"['broadway', 'show tunes']",33851,54
6232,George Shearing,"['bebop', 'cool jazz', 'jazz', 'jazz piano', 'stride', 'vocal jazz']",25075,47
6233,George Strait,"['contemporary country', 'country', 'country road', 'country rock']",2457328,76
6234,George Symonette,"['bahamian folk', 'calypso']",21,2
6235,George Szell,"['classical performance', 'historic orchestral performance', 'orchestral performance']",30826,52
6236,George Thorogood,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'heartland rock', 'mellow gold', 'rock']",590467,62
6237,George Thorogood & The Destroyers,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'heartland rock', 'mellow gold', 'rock']",590467,62
6238,George Tidwell,['christmas instrumental'],499,29
6239,George Winston,"['new age', 'new age piano']",92032,54
6240,Georges Auric,['early modern classical'],897,19
6241,Georges Bizet,"['classical', 'french opera', 'french romanticism', 'late romantic era']",176242,59
6242,Georges Brassens,"['chanson', 'french pop', 'french rock']",306319,58
6243,Georges Delerue,"['classic soundtrack', 'deep soundtrack', 'french soundtrack']",13384,41
6244,Georges Garvarentz,['french soundtrack'],329,8
6245,Georges Guétary,['vintage chanson'],1423,23
6246,Georges Jouvin,['accordeon'],562,24
6247,Georges Milton,['vintage chanson'],176242,59
6248,Georges Prêtre,"['classical performance', 'opera', 'orchestral performance']",550058,70
6249,Georges Van Parys,['french opera'],60,6
6250,Georgi Kay,"['australian dance', 'perth indie']",37327,51
6251,Georgia,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2336943,79
6252,Georgia Cotton Pickers,['pre-war blues'],56,1
6253,Georgia Gibbs,['deep adult standards'],6639,44
6254,Georgia Ku,['uk pop'],1068968,77
6255,Georgia Mittaki,['rebetiko'],424,5
6256,Georgia Tom,['pre-war blues'],309051,69
6257,Georgian People,['georgian folk'],797,32
6258,Georgie Fame,"['british blues', 'british invasion', 'merseybeat']",7454,41
6259,Georgie Fame & The Blue Flames,"['british blues', 'british invasion', 'merseybeat']",7454,41
6260,Georgius,['vintage chanson'],2336943,79
6261,Geovanny Polanco,"['dominican pop', 'latin', 'merengue', 'merengue tipico', 'tropical']",52363,41
6262,Gerald Albright,"['jazz saxophone', 'smooth jazz', 'smooth saxophone']",160940,40
6263,Gerald Finzi,"['british modern classical', 'early modern classical']",4498,45
6264,Gerald Fried,['space age pop'],2404,29
6265,Gerald Levert,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",622333,50
6266,Gerald Moore,['art song'],1919,25
6267,Geraldine Hunt,"['deep disco', 'post-disco']",511,30
6268,Geraldo Azevedo,"['bossa nova', 'mpb', 'samba', 'violao']",337808,61
6269,Geraldo Pereira,"['musica juiz-forana', 'velha guarda']",1457,20
6270,Geraldo Pino,"['afro psych', 'afrobeat', 'highlife']",2050,24
6271,Gerard Butler,['movie tunes'],212974,67
6272,Gerard Lenorman,"['chanson', 'french pop']",60628,48
6273,Gerard Presencer,['jazz trumpet'],17343,37
6274,Gerard Schwarz,"['classical performance', 'orchestral performance']",1630,44
6275,Gerard Way,['modern rock'],346032,58
6276,Gerardo,"['banda', 'corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",299104,69
6277,Gerardo Ortiz,"['banda', 'corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",1818813,74
6278,Gerardo Reyes,"['mariachi', 'ranchera', 'regional mexican']",274136,54
6279,Gerardo y su 4a. Dimensión,['gruperas inmortales'],3110,33
6280,Germ,"['dark trap', 'emo rap', 'phonk', 'underground hip hop', 'vapor trap']",4008949,79
6281,Germain y sus Angeles Negros,['pop romantico'],70299,37
6282,German Brass,"['blasmusik', 'brass band', 'brass ensemble']",8295,33
6283,German Brigante,"['latin tech house', 'minimal techno']",11830,34
6284,Germany Germany,['chillwave'],5220,25
6285,Germán Montero,"['banda', 'corrido', 'nuevo regional mexicano', 'regional mexican']",639410,54
6286,"Germán Valdés ""Tin Tan""",['bolero mexicano'],12405,47
6287,Gerry & The Pacemakers,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",174870,55
6288,Gerry Mulligan,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz', 'swing', 'vocal jazz']",72400,52
6289,Gerry Mulligan Quartet,"['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz quartet']",12637,38
6290,Gerry Mulligan Sextet,['cool jazz'],6473,39
6291,Gerry Rafferty,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",199948,62
6292,Gertrude Stein,['poetry'],3289,25
6293,Gesaffelstein,"['dark clubbing', 'destroy techno', 'electro house']",31086163,96
6294,Get Scared,"['modern rock', 'rock', 'screamo']",449357,63
6295,Geto Boys,"['conscious hip hop', 'dirty south rap', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'southern hip hop']",515641,59
6296,Gewandhausorchester Leipzig,"['classical performance', 'german orchestra', 'orchestra']",3140359,81
6297,Ghantasala,"['deep indian pop', 'filmi']",31686,45
6298,Ghemon Scienz,"['italian hip hop', 'rap napoletano']",4209,33
6299,Gheorghe Zamfir,"['easy listening', 'panpipe', 'romanian folk']",52146,51
6300,Ghetto Mafia,"['atl hip hop', 'dirty texas rap']",19955,25
6301,Ghost,"['dark trap', 'florida rap']",44410543,100
6302,Ghost Loft,"['gauze pop', 'vapor soul']",9896187,88
6303,Ghost Town,['trancecore'],13679181,92
6304,Ghostemane,"['dark trap', 'florida rap']",1850183,77
6305,Ghostface Killah,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",423671,66
6306,Ghostland Observatory,"['alternative dance', 'dance-punk', 'indietronica', 'new rave']",63741,46
6307,Giacinto Prandelli,['italian tenor'],107,10
6308,Giacomo Meyerbeer,"['early romantic era', 'french opera', 'german opera', 'german romanticism']",3172,33
6309,Giacomo Puccini,"['classical', 'italian opera', 'italian romanticism', 'post-romantic era']",326337,65
6310,Giacomo Rondinella,"['canzone napoletana', 'vintage italian pop']",1722,32
6311,Giacomo Vaghi,['italian bass'],36417,48
6312,Gian Giacomo Guelfi,['italian baritone'],31622,52
6313,Gian Marco,"['latin', 'latin pop', 'peruvian rock', 'pop peruano', 'tropical']",940393,64
6314,Gianandrea Gavazzeni,"['opera', 'orchestral performance']",464965,63
6315,Gianluca Grignani,"['classic italian pop', 'italian adult pop', 'mexican pop']",204378,61
6316,Gianmaria Simon,['italian blues'],80,1
6317,Gianna Galli,['italian soprano'],45934,62
6318,Gianna Nannini,"['classic italian pop', 'italian adult pop']",183886,55
6319,Gianna Pederzini,['italian mezzo-soprano'],28,0
6320,Gianni Ferrio,"['classic soundtrack', 'vintage italian soundtrack']",3437,27
6321,Gianni Morandi,"['classic italian pop', 'italian adult pop']",245747,55
6322,Gianni Poggi,['italian tenor'],326337,65
6323,Gianni Togni,"['classic italian pop', 'italian adult pop']",51478,45
6324,Giannis Papaioannou,"['bouzouki', 'rebetiko']",2492,19
6325,Giants,"['alternative rock', 'comic', 'geek rock', 'permanent wave', 'zolo']",894673,82
6326,Giddyhead,['house argentino'],5552,25
6327,Gidi Gov,"['classic israeli pop', 'israeli rock']",99221,52
6328,Gidon Kremer,"['classical', 'classical performance', 'compositional ambient', 'violin']",3811803,76
6329,Gift Of Gab,"['abstract hip hop', 'alternative hip hop', 'underground rap']",8,28
6330,Gigamesh,"['filter house', 'new french touch', 'nu disco']",1133842,77
6331,Giggles,"['deep freestyle', 'freestyle']",917905,70
6332,Gigi D'Agostino,"['eurodance', 'europop', 'italo dance']",221351,74
6333,Gigi Gryce,['jazz saxophone'],97136,51
6334,Gigi Masin,"['ambient', 'art pop', 'chamber psych', 'fourth world', 'outsider house']",15762,42
6335,Gil Evans,"['avant-garde jazz', 'bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'soul jazz']",19444,40
6336,Gil Melle,['hard bop'],34500,46
6337,Gil Scott-Heron,"['conscious hip hop', 'funk', 'jazz funk', 'political hip hop', 'slam poetry', 'soul']",226553,58
6338,Gilbert Bécaud,['chanson'],127293,53
6339,Gilbert Kalish,['american classical piano'],14398,38
6340,Gilbert O'Sullivan,"['adult standards', 'classic uk pop', 'folk rock', 'mellow gold', 'soft rock']",219730,59
6341,Gilberto Gil,"['latin', 'salsa', 'salsa puertorriquena', 'tropical']",812412,68
6342,Gilberto Mazzi,['vintage italian pop'],242,14
6343,Gilberto Santa Rosa,"['latin', 'salsa', 'salsa puertorriquena', 'tropical']",1436577,71
6344,Gilda,"['argentine rock', 'cumbia villera', 'rock en espanol']",1,26
6345,Gillian Hills,['ye ye'],10482,45
6346,Gillian Knight,['classical contralto'],1941,39
6347,Gillian Welch,"['alternative country', 'canadian singer-songwriter', 'country rock', 'folk', 'folk rock', 'indie folk', 'lilith', 'melancholia', 'nashville singer-songwriter', 'new americana', 'progressive bluegrass', 'roots rock', 'singer-songwriter', 'stomp and holler', 'traditional folk']",171758,58
6348,Gilson Peranzzetta,"['brazilian jazz', 'piano mpb']",32939,42
6349,Gilyto Mr. Entertainer,['funana'],191,9
6350,Gin Blossoms,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge', 'rock', 'tempe indie']",455164,60
6351,Gin Wigmore,"['auckland indie', 'kiwi rock']",144789,54
6352,Gina Thompson,['hip pop'],11617,35
6353,Gina X Performance,"['early synthpop', 'neue deutsche welle', 'synthpop']",5210,28
6354,Ginger Baker,"['british blues', 'rock drums']",349444,55
6355,Gino Bechi,"['italian baritone', 'vintage italian pop']",679,16
6356,Gino Del Signore,['italian tenor'],73,1
6357,Gino Latilla,"['canzone napoletana', 'vintage italian pop']",1248,23
6358,Gino Marinuzzi,['italian opera'],90,3
6359,Gino Padilla,"['classic opm', 'opm']",72446,45
6360,Gino Paoli,"['""canzone d\'autore""', 'canzone genovese', 'classic italian pop', 'italian adult pop']",109819,54
6361,Gino Penno,['italian tenor'],20286,30
6362,Gino Soccio,"['deep disco', 'disco', 'italian disco', 'post-disco']",16759,40
6363,Gino Vannelli,"['adult standards', 'classic canadian rock', 'mellow gold', 'soft rock', 'yacht rock']",111892,52
6364,Ginuwine,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'southern hip hop', 'urban contemporary']",1818840,68
6365,Gioachino Rossini,"['classical', 'italian opera', 'italian romanticism']",157231,57
6366,Giombini Marcello,['vintage italian soundtrack'],824,18
6367,Giorgia,"['classic italian pop', 'italian adult pop']",1759512,72
6368,Giorgio Consolini,"['canzone napoletana', 'classic italian folk pop', 'vintage italian pop']",1404,29
6369,Giorgio Moroder,"['disco', 'italian disco']",8167,50
6370,Giorgio Tozzi,['classical bass'],4008949,79
6371,Giorgos,"['greek pop', 'laiko']",179018,54
6372,Giorgos Anestopoulos,['greek clarinet'],3,0
6373,Giorgos Katsaros,"['bouzouki', 'rebetiko']",1373,13
6374,Giorgos Kavouras,['rebetiko'],44883,50
6375,Giorgos Mitsakis,['rebetiko'],1971,20
6376,Giorgos Mpatis,['rebetiko'],237,3
6377,Giorgos Papadopoulos,"['cypriot pop', 'greek pop', 'laiko']",56914,43
6378,Giorgos Zambetas,['bouzouki'],120,11
6379,Giota Lidia,['rebetiko'],44487,45
6380,Giovanni Bassano,['italian renaissance'],320,13
6381,Giovanni Battista Pergolesi,"['baroque', 'classical', 'early music', 'galante era', 'italian baroque']",56456,50
6382,Giovanni Foiani,['classical bass'],464965,63
6383,Giovanni Fusco,['vintage italian soundtrack'],611,17
6384,Giovanni Gabrieli,"['classical', 'early music', 'italian renaissance', 'renaissance']",7525,31
6385,Giovanni Inghilleri,['italian baritone'],45,4
6386,Giovanni Paisiello,['classical era'],2770,28
6387,Giovanni Sgambati,"['classical era', 'italian romanticism', 'post-romantic era']",28596,55
6388,Gipsy Kings,"['flamenco', 'rumba', 'world']",564100,73
6389,Giri,"['k-indie', 'k-rap', 'korean r&b']",14,39
6390,Girl Talk,"['mashup', 'pittsburgh indie']",2575951,72
6391,Girls At Our Best!,"['c86', 'uk post-punk']",5067,22
6392,Girls' Generation,"['j-idol', 'k-pop', 'k-pop girl group']",1856294,66
6393,Girlschool,"['hard rock', 'metal', 'nwobhm', 'rock']",89519,37
6394,Girma Hadgu,['ethiopian pop'],452,26
6395,Girolamo Cavazzoni,"['early music', 'italian renaissance', 'renaissance']",869,29
6396,Girolamo Frescobaldi,"['baroque', 'classical', 'early music', 'italian baroque']",13923,35
6397,Gitte Hænning,"['classic danish pop', 'dansktop']",3116,41
6398,Giuffria,"['glam metal', 'hard rock']",6076,29
6399,Giulietta Simionato,"['classical mezzo-soprano', 'italian mezzo-soprano', 'opera']",474272,58
6400,Giulio Caccini,"['classical', 'early music']",4105,40
6401,Giulio Neri,['italian bass'],27526,45
6402,Giuseppe Campora,['italian tenor'],5129,34
6403,Giuseppe Di Stefano,"['canzone napoletana', 'classical tenor', 'italian tenor', 'opera']",24408,43
6404,Giuseppe Giordani,['italian opera'],350,26
6405,Giuseppe Nessi,['italian tenor'],326337,65
6406,Giuseppe Ottaviani,"['italian trance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",3794000,79
6407,Giuseppe Patanè,['opera'],4008949,79
6408,Giuseppe Sinopoli,['orchestral performance'],176242,59
6409,Giuseppe Taddei,"['classical baritone', 'italian baritone', 'italian bass', 'opera']",4008949,79
6410,Giuseppe Tartini,"['baroque', 'classical', 'early music', 'italian baroque']",36527,45
6411,Giuseppe Torelli,"['baroque', 'early music', 'italian baroque']",12810,38
6412,Giuseppe Valdengo,['italian baritone'],21,4
6413,Giuseppe Verdi,"['classical', 'italian opera', 'italian romanticism', 'late romantic era']",464965,63
6414,Giveon,['alternative r&b'],915336,91
6415,Giz,"['australian indie', 'australian psych', 'double drumming', 'neo-psychedelic']",1008,43
6416,Gizmo,"['dark trap', 'emo rap', 'scream rap', 'underground hip hop']",184253,65
6417,Gladys Knight,"['brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",796461,64
6418,Gladys Knight & The Pips,"['brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",796461,64
6419,Glass Animals,"['gauze pop', 'indietronica', 'shiver pop']",1638298,83
6420,Glass Tiger,"['album rock', 'classic canadian rock', 'mellow gold', 'new wave pop', 'soft rock']",94761,47
6421,Glassjaw,"['alternative metal', 'emo', 'post-hardcore', 'progressive post-hardcore', 'screamo']",113794,46
6422,Glee Cast,"['glee club', 'hollywood', 'post-teen pop']",1371017,79
6423,Glen Campbell,"['adult standards', 'arkansas country', 'brill building pop', 'classic country pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'nashville sound', 'soft rock']",290497,66
6424,Glen Hansard,"['irish rock', 'irish singer-songwriter', 'melancholia']",283648,58
6425,Glenn Danzig,['horror punk'],780708,66
6426,Glenn Frey,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'soft rock']",373159,59
